监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),气压(MBar),近地风速(m/s),风向(°)
2020/9/3 15:00,监测点A2,8,15,78,48,239,0.7,36.4,36,1004.6,1.6,90.3
2020/9/3 16:00,监测点A2,9,16,70,43,240,0.7,36.2,37,1004.1,1.6,56.7
2020/9/3 17:00,监测点A2,9,26,73,47,228,0.8,35.7,39,1004.2,1.2,112.4
2020/9/3 18:00,监测点A2,9,32,81,50,216,0.8,35.2,41,1004.6,1.2,149.7
2020/9/3 19:00,监测点A2,9,33,85,56,164,1,33.1,56,1005.3,2.2,176
2020/9/3 20:00,监测点A2,10,29,115,70,143,0.9,32.6,58,1006.2,1.9,157.8
2020/9/3 21:00,监测点A2,18,30,101,66,139,0.9,32.5,57,1007,2.4,166.2
2020/9/3 22:00,监测点A2,18,29,99,61,116,1,32.1,59,1007.2,2.5,157.7
2020/9/3 23:00,监测点A2,14,23,92,58,113,1,31.8,59,1007.3,2.1,163.2
2020/9/4 0:00,监测点A2,14,30,82,58,87,0.9,31.2,63,1007,2.1,161.1
2020/9/4 1:00,监测点A2,12,25,73,46,78,0.9,30.9,66,1006.8,1.4,163.7
2020/9/4 2:00,监测点A2,9,24,78,55,70,0.9,30.7,68,1006.5,1.2,174.1
2020/9/4 3:00,监测点A2,10,18,75,54,70,0.9,30.6,70,1006.3,0.7,211.3
2020/9/4 4:00,监测点A2,10,21,79,51,65,0.8,30.3,71,1006.2,1,160.1
2020/9/4 5:00,监测点A2,8,29,80,61,44,0.8,30,73,1006.4,0.9,166.5
2020/9/4 6:00,监测点A2,13,51,84,55,15,0.9,30,72,1006.6,0.8,148.7
2020/9/4 7:00,监测点A2,9,40,90,67,40,1,30.3,72,1007,1.2,166.3
2020/9/4 8:00,监测点A2,13,35,95,67,79,1.1,30.8,67,1007.4,2.1,162
2020/9/4 9:00,监测点A2,13,25,94,63,108,1,31.1,65,1007.9,1.6,184.6
2020/9/4 10:00,监测点A2,11,32,93,60,114,0.9,31.2,60,1007.8,1.5,28.3
2020/9/4 11:00,监测点A2,10,27,83,60,160,0.9,32.9,54,1007.1,0.9,60.2
2020/9/4 12:00,监测点A2,10,26,93,58,183,1,32.7,55,1006.5,1.9,20
2020/9/4 13:00,监测点A2,9,30,94,65,173,0.9,32.8,57,1005.8,2.6,44.3
2020/9/4 14:00,监测点A2,8,26,87,59,180,0.7,33.1,53,1005,2.2,105.9
2020/9/4 15:00,监测点A2,7,22,75,47,125,0.6,32.2,55,1004.6,2.8,163.5
2020/9/4 16:00,监测点A2,8,30,49,30,109,0.6,31.1,60,1004.3,3,166.3
2020/9/4 17:00,监测点A2,11,38,55,36,83,0.7,30.1,65,1004.5,2,172.5
2020/9/4 18:00,监测点A2,10,28,62,31,79,0.7,30.5,61,1005.3,2.1,162.5
2020/9/4 19:00,监测点A2,8,35,53,30,59,0.7,30.6,62,1005.9,1.4,169.7
2020/9/4 20:00,监测点A2,8,39,59,32,46,0.7,30.7,63,1006.5,1.2,129
2020/9/4 21:00,监测点A2,7,28,47,28,47,0.6,30.5,65,1006.9,1.7,165
2020/9/4 22:00,监测点A2,7,18,40,26,56,0.5,30.3,67,1007,1.6,159.1
2020/9/4 23:00,监测点A2,7,20,29,23,45,0.6,30.1,69,1007.1,1.6,166.5
2020/9/5 0:00,监测点A2,8,20,36,17,41,0.5,29.9,69,1006.4,1.8,165.2
2020/9/5 1:00,监测点A2,8,30,29,15,36,0.6,29.7,67,1005.8,1.3,146.8
2020/9/5 2:00,监测点A2,8,27,36,29,38,0.6,29.5,68,1005.6,1.7,160.9
2020/9/5 3:00,监测点A2,7,25,42,31,38,0.6,29.2,69,1005,1.5,158.8
2020/9/5 4:00,监测点A2,8,24,42,31,39,0.6,29,70,1004.8,1.7,161.5
2020/9/5 5:00,监测点A2,8,20,43,33,42,0.6,28.9,71,1005.2,1.6,168.5
2020/9/5 6:00,监测点A2,8,25,37,29,43,0.7,28.9,71,1005.4,1.3,164
2020/9/5 7:00,监测点A2,8,27,46,32,49,0.7,29.2,70,1005.9,1.3,158.9
2020/9/5 8:00,监测点A2,7,21,48,31,57,0.6,28.4,72,1006.6,1.9,16.4
2020/9/5 9:00,监测点A2,7,23,38,25,62,0.6,25.5,82,1007.1,2.2,67.3
2020/9/5 10:00,监测点A2,6,32,20,14,62,0.6,25.8,80,1007.4,1.3,86.7
2020/9/5 11:00,监测点A2,7,57,30,23,27,0.8,26.7,80,1006.9,1.2,86.8
2020/9/5 12:00,监测点A2,7,39,35,27,34,0.7,27.6,75,1006.2,1,118.7
2020/9/5 13:00,监测点A2,7,32,35,26,60,0.6,28.6,70,1005.4,1.1,80
2020/9/5 14:00,监测点A2,7,29,30,19,81,0.6,29.4,65,1004.5,1.6,93.6
2020/9/5 15:00,监测点A2,7,22,27,23,101,0.6,30.6,58,1003.9,1.3,119.9
2020/9/5 16:00,监测点A2,7,17,32,20,115,0.5,31.6,52,1003.4,1,92.8
2020/9/5 17:00,监测点A2,8,31,30,21,124,0.6,30.7,60,1003.4,1.3,89.7
2020/9/5 18:00,监测点A2,8,39,39,24,102,0.7,30,63,1003.2,1.2,96
2020/9/5 19:00,监测点A2,9,55,44,26,63,0.7,29.5,66,1003.3,1,109.3
2020/9/5 20:00,监测点A2,8,56,47,31,58,0.7,29,67,1003.8,0.9,142.6
2020/9/5 21:00,监测点A2,8,56,53,33,45,0.7,28.9,66,1004.5,0.9,149
2020/9/5 22:00,监测点A2,10,70,55,39,28,0.8,28.7,68,1004.8,1.3,83.9
2020/9/5 23:00,监测点A2,11,66,66,42,26,0.8,28.5,68,1004.8,1.2,84.6
2020/9/6 0:00,监测点A2,10,71,76,45,15,0.8,28.2,69,1004.5,1.3,75.9
2020/9/6 1:00,监测点A2,10,66,77,46,10,0.7,28,71,1003.8,0.7,120.5
2020/9/6 2:00,监测点A2,9,73,71,44,6,0.8,27.8,73,1003.6,0.8,32.6
2020/9/6 3:00,监测点A2,9,73,71,46,5,0.8,27.6,75,1003.6,0.9,73.8
2020/9/6 4:00,监测点A2,10,63,76,39,6,0.7,27.5,74,1003.7,1.1,86.8
2020/9/6 5:00,监测点A2,8,64,51,34,3,0.6,27.5,75,1003.7,0.9,80.3
2020/9/6 6:00,监测点A2,12,54,56,35,5,0.6,27.5,75,1004.1,0.7,54.6
2020/9/6 7:00,监测点A2,9,49,55,36,17,0.8,28,72,1004.9,0.9,73.3
2020/9/6 8:00,监测点A2,12,47,46,35,27,0.8,29.4,65,1005.3,0.8,147.7
2020/9/6 9:00,监测点A2,14,40,48,31,53,0.8,30.7,59,1005.2,0.9,86.4
2020/9/6 10:00,监测点A2,13,36,42,27,91,0.7,31.5,56,1005.1,1.1,140.2
2020/9/6 11:00,监测点A2,14,31,48,26,149,0.7,32.3,52,1004.2,1.2,170.9
2020/9/6 12:00,监测点A2,12,22,59,31,208,0.6,33.1,49,1003.5,1.5,152.9
2020/9/6 13:00,监测点A2,9,19,55,35,223,0.6,33.5,47,1002.7,1.6,100.8
2020/9/6 14:00,监测点A2,8,18,60,38,225,0.6,33.7,47,1002.1,1.3,106.7
2020/9/6 15:00,监测点A2,8,18,57,37,217,0.6,34,45,1001.6,1.3,124.5
2020/9/6 16:00,监测点A2,8,21,52,37,198,0.5,34,45,1001.4,1.5,114.2
2020/9/6 17:00,监测点A2,10,26,49,33,130,0.6,32.5,54,1001.7,2.3,166
2020/9/6 18:00,监测点A2,17,24,52,24,90,0.6,31.2,59,1001.8,3,158
2020/9/6 19:00,监测点A2,15,21,53,29,68,0.5,30.8,59,1002.5,2.4,160.7
2020/9/6 20:00,监测点A2,17,20,40,18,52,0.5,30.6,59,1003.3,2.7,162
2020/9/6 21:00,监测点A2,13,21,31,14,46,0.5,30.2,63,1004.1,1.9,163.1
2020/9/6 22:00,监测点A2,10,16,32,12,46,0.5,29.8,66,1004.2,2.2,162.5
2020/9/6 23:00,监测点A2,8,14,25,14,44,0.4,29.5,68,1004,2,162.9
2020/9/7 0:00,监测点A2,16,18,15,12,36,0.4,29.5,66,1003.7,2.2,163.7
2020/9/7 1:00,监测点A2,12,14,15,8,35,0.4,29.4,68,1003.5,1.6,162.1
2020/9/7 2:00,监测点A2,8,14,18,11,35,0.4,29.2,69,1003.3,1.7,162.9
2020/9/7 3:00,监测点A2,8,17,19,11,31,0.4,29.2,70,1003.4,1,163
2020/9/7 4:00,监测点A2,9,20,24,16,26,0.5,29.1,70,1003.7,0.9,150.2
2020/9/7 5:00,监测点A2,10,29,24,17,20,0.5,28.9,73,1004.1,0.7,129.4
2020/9/7 6:00,监测点A2,9,29,23,13,15,0.6,28.7,73,1004.4,0.9,105.4
2020/9/7 7:00,监测点A2,9,29,29,17,20,0.7,28.9,72,1005.1,1,75.9
2020/9/7 8:00,监测点A2,8,40,36,20,14,0.7,28.6,73,1005.4,1.6,103.2
2020/9/7 9:00,监测点A2,8,32,33,17,30,0.6,28.6,70,1005.3,1.3,116.7
2020/9/7 10:00,监测点A2,8,33,22,18,41,0.6,31.1,63,1005.5,1.8,90.2
2020/9/7 11:00,监测点A2,8,17,38,17,69,0.5,31.7,58,1005.3,2.2,87.4
2020/9/7 12:00,监测点A2,8,15,28,14,85,0.4,32.6,52,1004.6,1.9,94.1
2020/9/7 13:00,监测点A2,7,17,18,8,84,0.4,32.6,53,1004.1,2.8,168.1
2020/9/7 14:00,监测点A2,7,15,28,12,80,0.5,27.9,70,1004,3.5,164.9
2020/9/7 15:00,监测点A2,7,28,20,9,68,0.5,29.2,68,1004.1,2.4,161.4
2020/9/7 16:00,监测点A2,8,34,26,14,56,0.5,29.3,67,1003.9,1.8,159.3
2020/9/7 17:00,监测点A2,9,40,29,18,36,0.7,29.5,67,1004.5,1.1,176.2
2020/9/7 18:00,监测点A2,10,45,32,16,20,0.6,29.2,68,1004.9,1.4,163.1
2020/9/7 19:00,监测点A2,15,44,42,19,16,0.7,29.1,68,1005.2,0.9,165.2
2020/9/7 20:00,监测点A2,14,46,39,18,9,0.7,29.1,69,1005.8,0.8,117.5
2020/9/7 21:00,监测点A2,10,47,41,17,3,0.7,29,71,1006.6,0.9,54.1
2020/9/7 22:00,监测点A2,8,45,41,15,3,0.7,28.8,74,1007,1.4,83
2020/9/7 23:00,监测点A2,8,42,28,13,4,0.6,28.7,75,1007.1,1.2,126.4
2020/9/8 0:00,监测点A2,8,29,28,14,14,0.5,28.8,73,1006.9,1.1,166.2
2020/9/8 1:00,监测点A2,7,22,16,11,20,0.4,28.8,72,1006.7,1.2,149.8
2020/9/8 2:00,监测点A2,7,34,12,11,8,0.4,28.7,74,1006.5,1.3,73.8
2020/9/8 3:00,监测点A2,8,39,22,9,4,0.5,28.3,75,1006.5,0.8,91.4
2020/9/8 4:00,监测点A2,9,38,19,7,3,0.4,28.2,76,1006.6,1.1,81.1
2020/9/8 5:00,监测点A2,9,40,21,8,3,0.5,28.1,77,1007.2,1,86.6
2020/9/8 6:00,监测点A2,11,34,22,16,3,0.6,28.1,78,1007.7,1,68.2
2020/9/8 7:00,监测点A2,8,27,26,10,12,0.7,27.6,79,1008.5,2.5,146.9
2020/9/8 8:00,监测点A2,7,14,26,12,41,0.4,24.2,85,1009.3,1.8,191.4
2020/9/8 9:00,监测点A2,8,32,7,7,19,0.5,25.2,82,1009.7,0.9,82
2020/9/8 10:00,监测点A2,8,31,12,5,20,0.6,25.9,81,1009.4,1.1,50.9
2020/9/8 11:00,监测点A2,7,34,18,10,18,0.6,26.6,79,1009.7,1.1,81.8
2020/9/8 12:00,监测点A2,7,36,20,13,26,0.6,27.5,76,1009.4,0.7,109.1
2020/9/8 13:00,监测点A2,7,36,18,11,37,0.6,28,73,1008.5,1,79.3
2020/9/8 14:00,监测点A2,8,34,25,13,51,0.5,28.4,71,1007.9,1.4,81.3
2020/9/8 15:00,监测点A2,9,28,26,16,77,0.5,29,67,1007.5,1.3,131.2
2020/9/8 16:00,监测点A2,9,29,26,15,79,0.5,29.5,65,1007.3,1.2,142.7
2020/9/8 17:00,监测点A2,8,41,41,18,50,0.6,28.8,68,1007.6,1.3,89.2
2020/9/8 18:00,监测点A2,7,52,31,17,29,0.7,28.5,70,1008,1.2,100.2
2020/9/8 19:00,监测点A2,7,58,38,18,19,0.6,28.3,72,1008.5,0.8,88.4
2020/9/8 20:00,监测点A2,7,53,40,17,11,0.6,28.2,73,1009,1.3,84.9
2020/9/8 21:00,监测点A2,7,51,34,13,3,0.6,28.1,75,1009.4,1.1,98.6
2020/9/8 22:00,监测点A2,7,47,36,10,8,0.5,27.9,75,1009.5,0.9,130.1
2020/9/8 23:00,监测点A2,7,36,26,14,20,0.6,27.9,74,1009.8,1.1,164.2
2020/9/9 0:00,监测点A2,8,41,27,13,11,0.6,27.8,75,1009.2,0.8,154.3
2020/9/9 1:00,监测点A2,8,41,27,13,7,0.6,27.5,77,1008.8,1,160.7
2020/9/9 2:00,监测点A2,9,41,28,18,4,0.6,27.4,77,1008.3,1,164.5
2020/9/9 3:00,监测点A2,10,40,33,15,4,0.6,27.4,77,1008.1,0.9,158.2
2020/9/9 4:00,监测点A2,10,39,38,21,4,0.6,27.5,77,1008.4,1.1,161.9
2020/9/9 5:00,监测点A2,9,29,36,25,12,0.5,27.6,76,1008.6,1.1,167.7
2020/9/9 6:00,监测点A2,10,31,29,16,9,0.5,27.6,77,1008.9,0.9,170.2
2020/9/9 7:00,监测点A2,12,27,36,18,17,0.7,28.5,73,1009.2,0.7,161
2020/9/9 8:00,监测点A2,11,26,28,13,25,0.6,28.9,70,1009.5,0.6,251.7
2020/9/9 9:00,监测点A2,10,31,32,19,24,0.7,29,70,1009.5,0.8,301.1
2020/9/9 10:00,监测点A2,10,35,36,21,34,0.7,29.5,68,1009.2,0.9,304.6
2020/9/9 11:00,监测点A2,9,41,40,20,31,0.6,29,69,1008.8,2.1,79.6
2020/9/9 12:00,监测点A2,8,41,38,23,32,0.6,28.9,68,1008.2,1.6,87.3
2020/9/9 13:00,监测点A2,8,31,26,18,63,0.5,30.5,60,1007,1.6,89.1
2020/9/9 14:00,监测点A2,8,31,27,19,104,0.6,30.5,62,1006,2.7,90.8
2020/9/9 15:00,监测点A2,8,28,42,21,128,0.5,30.4,61,1005.4,2.1,144.8
2020/9/9 16:00,监测点A2,8,32,43,21,79,0.6,29.2,64,1005.4,1.5,212.4
2020/9/9 17:00,监测点A2,8,47,46,17,40,0.7,28.7,65,1005.8,1.2,235.6
2020/9/9 18:00,监测点A2,8,53,46,18,27,0.8,28.5,69,1006,0.9,224.3
2020/9/9 19:00,监测点A2,7,40,46,23,29,0.7,27.6,75,1006.2,1,274.2
2020/9/9 20:00,监测点A2,8,51,34,15,16,0.7,27.1,76,1006.4,1,336.5
2020/9/9 21:00,监测点A2,9,64,36,19,4,0.7,27.2,76,1006.5,0.9,55.4
2020/9/9 22:00,监测点A2,9,51,36,17,12,0.7,27.3,75,1006.7,0.5,8.2
2020/9/9 23:00,监测点A2,9,60,36,15,4,0.7,27.6,75,1006.7,0.8,246.7
2020/9/10 0:00,监测点A2,10,57,42,18,3,0.7,27.6,76,1006.3,0.8,232.8
2020/9/10 1:00,监测点A2,10,45,32,19,3,0.6,27.2,77,1005.9,0.7,230.2
2020/9/10 2:00,监测点A2,9,41,35,19,5,0.6,27,77,1005.4,0.8,231.5
2020/9/10 3:00,监测点A2,9,31,38,16,11,0.6,26.8,78,1004.9,0.9,245.6
2020/9/10 4:00,监测点A2,10,29,28,22,9,0.5,26.8,78,1004.7,0.6,187.8
2020/9/10 5:00,监测点A2,9,36,32,23,4,0.5,26.8,79,1004.8,0.8,164.8
2020/9/10 6:00,监测点A2,11,31,29,16,6,0.5,26.9,79,1005.2,0.6,235.6
2020/9/10 7:00,监测点A2,9,32,32,18,14,0.7,27.6,74,1005.7,0.6,226
2020/9/10 8:00,监测点A2,11,31,35,20,20,0.6,28.4,70,1006.1,1.1,183.1
2020/9/10 9:00,监测点A2,12,19,32,19,42,0.5,29.3,64,1006.1,1.8,179.6
2020/9/10 10:00,监测点A2,10,19,25,9,72,0.5,30.7,59,1005.8,1.5,211
2020/9/10 11:00,监测点A2,9,17,29,19,111,0.5,31.5,55,1005.3,1.5,216.7
2020/9/10 12:00,监测点A2,8,13,35,21,125,0.5,32.4,52,1004.6,1.9,195.6
2020/9/10 13:00,监测点A2,7,13,27,20,138,0.5,32.6,52,1003.8,1.6,183.7
2020/9/10 14:00,监测点A2,7,14,31,20,94,0.4,31.2,53,1003.1,2.3,198.2
2020/9/10 15:00,监测点A2,6,14,23,13,85,0.4,32.6,49,1002.4,2.3,198
2020/9/10 16:00,监测点A2,7,18,19,16,68,0.4,30.4,58,1002.3,3,178
2020/9/10 17:00,监测点A2,9,28,26,18,52,0.6,30.1,56,1002.5,2.5,179.9
2020/9/10 18:00,监测点A2,9,34,24,12,40,0.5,29.8,58,1002.9,2.2,163
2020/9/10 19:00,监测点A2,9,36,36,16,27,0.6,29.3,62,1003.3,2.3,160.1
2020/9/10 20:00,监测点A2,10,38,33,17,15,0.6,29.1,64,1004.1,1.8,177.7
2020/9/10 21:00,监测点A2,13,39,29,12,10,0.6,29,67,1004.8,1.8,177.9
2020/9/10 22:00,监测点A2,12,35,26,12,9,0.6,28.7,70,1005,1.7,153
2020/9/10 23:00,监测点A2,10,32,25,10,8,0.6,28.6,70,1004.9,1.3,161.5
2020/9/11 0:00,监测点A2,10,32,25,13,7,0.6,28.6,71,1005.1,1.3,161.1
2020/9/11 1:00,监测点A2,9,31,22,14,7,0.5,28.5,72,1004.7,1.3,164.2
2020/9/11 2:00,监测点A2,11,33,21,14,4,0.5,28.3,72,1004.5,0.9,159.9
2020/9/11 3:00,监测点A2,12,32,24,15,3,0.5,28.2,73,1004.5,1.2,162.1
2020/9/11 4:00,监测点A2,13,31,23,12,3,0.5,28.1,74,1004.7,0.8,165
2020/9/11 5:00,监测点A2,13,30,22,8,3,0.5,28,75,1005.1,0.6,149.6
2020/9/11 6:00,监测点A2,12,28,24,12,5,0.5,28.1,74,1005.6,0.9,175.4
2020/9/11 7:00,监测点A2,13,22,30,13,13,0.6,29.2,70,1006.4,0.8,217.9
2020/9/11 8:00,监测点A2,11,16,26,11,26,0.5,29.9,66,1006.8,1.8,175.8
2020/9/11 9:00,监测点A2,9,16,21,9,30,0.5,30.8,62,1007.1,1.7,195.1
2020/9/11 10:00,监测点A2,8,11,19,8,63,0.4,31.8,57,1006.9,1.8,207.2
2020/9/11 11:00,监测点A2,7,11,24,8,84,0.4,32.4,55,1006.5,2.3,201.1
2020/9/11 12:00,监测点A2,7,9,21,10,83,0.4,33.1,49,1005.8,2.1,203.4
2020/9/11 13:00,监测点A2,7,11,10,8,106,0.4,32.9,51,1005.2,2.2,189.8
2020/9/11 14:00,监测点A2,7,11,19,9,76,0.4,33.3,48,1004.4,1.9,179.4
2020/9/11 15:00,监测点A2,7,38,15,6,39,0.5,31.1,61,1004.3,2.1,123.4
2020/9/11 16:00,监测点A2,8,36,45,12,41,0.6,30.9,63,1004.2,2.2,152.7
2020/9/11 17:00,监测点A2,8,38,60,20,45,0.6,31.1,63,1004.3,2.1,159.4
2020/9/11 18:00,监测点A2,8,43,81,19,37,0.7,30.8,65,1004.6,1.5,146.8
2020/9/11 19:00,监测点A2,8,47,44,20,24,0.7,30.5,67,1005.6,1.4,144
2020/9/11 20:00,监测点A2,8,41,44,17,14,0.6,30.5,66,1006.4,1.5,154.3
2020/9/11 21:00,监测点A2,9,28,36,12,17,0.5,30.2,66,1007,2,160.4
2020/9/11 22:00,监测点A2,10,34,27,11,10,0.7,30,68,1007.3,2,160.9
2020/9/11 23:00,监测点A2,10,30,32,15,10,0.5,29.7,69,1007.8,1.4,177.4
2020/9/12 0:00,监测点A2,10,31,28,8,6,0.5,29.6,70,1007.7,1.4,186.7
2020/9/12 1:00,监测点A2,10,23,25,12,10,0.4,29.5,70,1007.9,1.2,219.2
2020/9/12 2:00,监测点A2,11,28,22,12,23,0.4,28.9,67,1007.9,1.6,293.1
2020/9/12 3:00,监测点A2,12,23,22,8,35,0.4,27.8,71,1007.9,1.7,339.8
2020/9/12 4:00,监测点A2,10,31,16,8,27,0.4,26.9,75,1008.1,2,342
2020/9/12 5:00,监测点A2,9,37,13,10,16,0.4,26.6,78,1008.3,1.5,348.9
2020/9/12 6:00,监测点A2,15,31,11,10,16,0.4,26.7,78,1008.9,1.6,346.2
2020/9/12 7:00,监测点A2,9,36,13,14,21,0.5,27,76,1009.5,2,358.7
2020/9/12 8:00,监测点A2,8,29,21,11,39,0.5,27.9,70,1009.7,1.8,357.9
2020/9/12 9:00,监测点A2,8,30,16,10,53,0.5,29.2,64,1009.7,1.5,19.9
2020/9/12 10:00,监测点A2,8,27,20,9,68,0.5,30.1,61,1009.6,0.9,334.3
2020/9/12 11:00,监测点A2,8,30,18,14,90,0.5,30.9,58,1009.2,1.3,318.6
2020/9/12 12:00,监测点A2,8,26,37,14,118,0.5,31.5,56,1008.9,2.6,315.9
2020/9/12 13:00,监测点A2,8,19,36,20,173,0.5,32.1,53,1008.3,2.2,316.3
2020/9/12 14:00,监测点A2,8,19,37,27,196,0.5,32.8,51,1007.5,2.3,320.7
2020/9/12 15:00,监测点A2,8,16,45,29,177,0.5,33,50,1007.1,2.3,310.6
2020/9/12 16:00,监测点A2,8,20,41,27,147,0.5,32.8,50,1007.3,2,322
2020/9/12 17:00,监测点A2,8,23,34,20,136,0.5,31.4,55,1008.2,2.6,205.5
2020/9/12 18:00,监测点A2,8,23,45,23,85,0.5,27.8,69,1008.7,3.1,187.8
2020/9/12 19:00,监测点A2,8,21,21,11,66,0.5,27.7,67,1009.7,1.3,168.1
2020/9/12 20:00,监测点A2,8,36,16,8,50,0.5,27.3,72,1010.4,1.3,91.6
2020/9/12 21:00,监测点A2,8,42,21,15,45,0.6,26.3,80,1010.8,2.1,81.3
2020/9/12 22:00,监测点A2,8,34,21,18,43,0.5,25.6,81,1011,1.7,89.1
2020/9/12 23:00,监测点A2,8,22,21,13,53,0.4,25.5,81,1011,1.4,94.8
2020/9/13 0:00,监测点A2,7,26,14,11,50,0.4,25.9,78,1010.4,0.6,154.5
2020/9/13 1:00,监测点A2,7,30,14,10,39,0.5,26.3,78,1010,1,59.5
2020/9/13 2:00,监测点A2,8,27,21,14,40,0.5,26.2,77,1009.6,0.8,41.1
2020/9/13 3:00,监测点A2,8,44,21,10,15,0.6,26.2,78,1009.4,1.2,38.5
2020/9/13 4:00,监测点A2,9,57,31,16,4,0.6,26.2,77,1009.2,1.1,16.8
2020/9/13 5:00,监测点A2,11,61,31,18,3,0.6,26.2,77,1009.2,0.8,21
2020/9/13 6:00,监测点A2,11,59,29,23,4,0.7,26.4,77,1009.6,0.5,22.3
2020/9/13 7:00,监测点A2,10,53,33,25,11,0.7,26.9,75,1010,1.2,347.8
2020/9/13 8:00,监测点A2,10,43,36,22,30,0.7,28.1,70,1010.3,1.3,331.6
2020/9/13 9:00,监测点A2,10,31,31,22,61,0.6,29.1,63,1010.5,1.8,22.6
2020/9/13 10:00,监测点A2,10,23,26,20,80,0.6,29.8,60,1010.7,1.6,69.7
2020/9/13 11:00,监测点A2,10,21,36,18,104,0.6,30.9,55,1010.4,1.6,89.2
2020/9/13 12:00,监测点A2,9,20,30,16,140,0.6,31.4,55,1009.5,1.7,122.2
2020/9/13 13:00,监测点A2,9,20,33,23,173,0.6,31.9,53,1008.5,1.7,155.6
2020/9/13 14:00,监测点A2,10,18,44,31,212,0.6,32.6,50,1007.5,1.8,172.6
2020/9/13 15:00,监测点A2,10,18,44,31,234,0.6,32.9,48,1007.1,1.1,78.8
2020/9/13 16:00,监测点A2,9,32,49,31,150,0.7,31.3,56,1007,2.9,1.3
2020/9/13 17:00,监测点A2,9,33,49,30,104,0.7,28.9,67,1007.4,2.6,27.2
2020/9/13 18:00,监测点A2,9,32,38,24,92,0.8,28,73,1008.1,1.5,82.8
2020/9/13 19:00,监测点A2,8,37,40,35,77,0.7,27.4,75,1008.9,1.2,128
2020/9/13 20:00,监测点A2,8,29,31,25,95,0.7,27.7,72,1009.5,1,82.2
2020/9/13 21:00,监测点A2,8,26,30,23,83,0.6,27.5,74,1010.4,1.9,39.4
2020/9/13 22:00,监测点A2,8,26,31,18,79,0.6,26.8,78,1010.6,1.6,71.5
2020/9/13 23:00,监测点A2,8,26,22,20,79,0.6,26.2,82,1010.4,0.6,153
2020/9/14 0:00,监测点A2,8,23,15,17,70,0.6,26.3,81,1009.9,0.7,21.9
2020/9/14 1:00,监测点A2,8,24,14,15,61,0.6,26.5,82,1009.2,0.7,278.4
2020/9/14 2:00,监测点A2,8,20,28,19,64,0.5,26.5,82,1008.6,0.8,173.5
2020/9/14 3:00,监测点A2,8,17,20,15,67,0.5,26.3,82,1008.2,1.3,167.1
2020/9/14 4:00,监测点A2,9,16,22,16,66,0.4,26.2,79,1008.1,1.2,169.6
2020/9/14 5:00,监测点A2,9,28,12,11,45,0.5,26.4,79,1008.1,0.6,164.9
2020/9/14 6:00,监测点A2,22,51,17,12,8,0.5,26.8,80,1008.3,1,357.5
2020/9/14 7:00,监测点A2,10,39,32,18,14,0.8,27.5,76,1008.9,1.4,33.1
2020/9/14 8:00,监测点A2,11,39,43,25,15,0.8,27.4,76,1009.5,1.4,51.1
2020/9/14 9:00,监测点A2,11,40,44,18,20,0.8,27,79,1009.6,0.9,55.6
2020/9/14 10:00,监测点A2,12,32,36,19,53,0.7,28.5,70,1009.5,1.4,63.1
2020/9/14 11:00,监测点A2,11,30,40,22,82,0.7,29.3,65,1009.2,1,45.5
2020/9/14 12:00,监测点A2,10,33,41,25,101,0.7,30,64,1008.3,1.5,298
2020/9/14 13:00,监测点A2,10,43,46,27,88,0.8,29.9,67,1007.5,1.5,294.6
2020/9/14 14:00,监测点A2,10,31,55,34,96,0.7,28.5,71,1006.9,2.2,268.3
2020/9/14 15:00,监测点A2,9,24,30,23,100,0.6,26.6,79,1006.3,1.2,324.2
2020/9/14 16:00,监测点A2,9,41,21,15,111,0.8,28.5,71,1006,1.2,335.8
2020/9/14 17:00,监测点A2,9,52,33,26,86,0.8,28.2,74,1006.4,1.7,154.2
2020/9/14 18:00,监测点A2,9,53,44,30,81,1,27.1,79,1006.8,1,203.9
2020/9/14 19:00,监测点A2,10,55,37,29,68,1,27.1,79,1007.6,1,355.8
2020/9/14 20:00,监测点A2,10,39,40,34,73,0.8,26.9,79,1008.1,1,261.4
2020/9/14 21:00,监测点A2,10,43,30,25,56,0.8,26.7,81,1008.7,1.3,74.2
2020/9/14 22:00,监测点A2,10,42,29,28,40,0.7,26,84,1008.7,1.2,13.1
2020/9/14 23:00,监测点A2,10,43,21,17,28,0.6,26.1,81,1008.5,0.8,40.9
2020/9/15 0:00,监测点A2,10,53,19,15,10,0.7,26.3,81,1008.2,0.9,31.9
2020/9/15 1:00,监测点A2,10,59,34,21,4,0.7,26.3,81,1007.7,0.7,10.8
2020/9/15 2:00,监测点A2,12,64,49,35,3,0.8,26.4,82,1007,0.8,18.7
2020/9/15 3:00,监测点A2,13,60,35,29,3,0.8,26.4,82,1007,1,13.3
2020/9/15 4:00,监测点A2,14,58,52,32,3,0.9,26.4,82,1006.7,0.9,12.7
2020/9/15 5:00,监测点A2,15,55,49,29,3,0.8,26.5,81,1006.9,1.4,20.5
2020/9/15 6:00,监测点A2,15,51,54,30,4,0.8,26.6,81,1006.9,1.6,36.4
2020/9/15 7:00,监测点A2,16,42,54,31,15,0.8,27.1,77,1007.2,1.7,52.7
2020/9/15 8:00,监测点A2,15,37,44,23,26,0.8,27.4,75,1007.6,1.5,70.1
