监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),气压(MBar),近地风速(m/s),风向(°)
2020/4/23 11:00,监测点A3,6,43,30,15,13,1,19.6,73,1016.4,2.4,4.6
2020/4/23 12:00,监测点A3,5,46,42,25,10,1,19.5,73,1016.3,2,345.5
2020/4/23 13:00,监测点A3,5,44,34,18,14,1,19.6,72,1016.1,2.1,327.8
2020/4/23 14:00,监测点A3,5,42,31,14,22,1,19.8,70,1015.7,2,335
2020/4/23 15:00,监测点A3,6,37,36,14,33,0.9,20,67,1015,2.5,345.2
2020/4/23 16:00,监测点A3,6,40,35,11,34,0.9,19.7,68,1014.7,1.4,318.3
2020/4/23 17:00,监测点A3,6,50,34,9,24,1,19.9,67,1014.2,1.4,332.2
2020/4/23 18:00,监测点A3,6,48,40,17,18,1,19.6,68,1013.9,1.9,356.8
2020/4/23 19:00,监测点A3,6,48,40,12,18,1,19.6,67,1014.5,1.7,338.3
2020/4/23 20:00,监测点A3,6,43,38,12,23,0.9,19.5,66,1015.2,1.7,349.7
2020/4/23 21:00,监测点A3,6,34,35,7,32,0.8,19.5,64,1016.5,2.3,345.4
2020/4/23 22:00,监测点A3,5,34,20,6,32,0.8,19,67,1017.4,2.5,343.9
2020/4/23 23:00,监测点A3,5,25,28,6,39,0.7,18.7,67,1017.2,1.9,357.4
2020/4/24 0:00,监测点A3,5,22,22,3,42,0.7,18.8,66,1016.4,2.1,5.8
2020/4/24 1:00,监测点A3,5,24,17,3,37,0.7,18.7,66,1016,2.2,356.3
2020/4/24 2:00,监测点A3,5,27,14,4,31,0.7,18.8,65,1016.1,2,340.9
2020/4/24 3:00,监测点A3,5,24,19,3,36,0.6,18.6,64,1016.4,2.9,345.8
2020/4/24 4:00,监测点A3,5,19,15,3,42,0.6,17.8,66,1016.3,3.3,340.5
2020/4/24 5:00,监测点A3,5,20,9,1,43,0.6,17.8,65,1016.7,1.7,348.7
2020/4/24 6:00,监测点A3,5,28,13,1,37,0.6,17.9,62,1017.4,2.1,348.2
2020/4/24 7:00,监测点A3,6,32,17,2,35,0.7,18,63,1017.8,2,357.2
2020/4/24 8:00,监测点A3,5,26,15,6,45,0.7,18.2,60,1018.4,3.2,344
2020/4/24 9:00,监测点A3,6,37,22,7,33,0.7,18,62,1019.2,3.1,342.3
2020/4/24 10:00,监测点A3,6,29,31,16,45,0.7,18.4,61,1019.2,2.5,346.4
2020/4/24 11:00,监测点A3,6,30,30,6,52,0.7,19.1,58,1019.2,2.7,340
2020/4/24 12:00,监测点A3,6,32,28,16,58,0.7,19,58,1018.8,2.6,325.8
2020/4/24 13:00,监测点A3,5,32,40,18,58,0.7,18,63,1017.7,3.1,343.2
2020/4/24 14:00,监测点A3,5,30,43,17,59,0.7,17.7,66,1017.2,2.3,331.2
2020/4/24 15:00,监测点A3,5,35,37,23,54,0.7,17,71,1017,1.9,331.7
2020/4/24 16:00,监测点A3,5,42,32,24,48,0.7,16.9,72,1016.6,2,340.9
2020/4/24 17:00,监测点A3,5,40,38,21,54,0.6,17.3,68,1016.9,1.9,337.6
2020/4/24 18:00,监测点A3,5,48,37,23,45,0.7,17.5,67,1017.3,1.3,334.7
2020/4/24 19:00,监测点A3,6,59,43,24,27,0.7,17.6,67,1017.3,1.2,310.6
2020/4/24 20:00,监测点A3,6,60,51,27,22,0.7,17.7,67,1017.8,1.3,323.4
2020/4/24 21:00,监测点A3,7,66,56,32,12,0.7,17.6,68,1018.2,1.1,317.1
2020/4/24 22:00,监测点A3,8,67,69,32,8,0.7,17.5,68,1018.6,1.2,310
2020/4/24 23:00,监测点A3,7,71,70,38,4,0.7,17.5,68,1018.4,1,306.5
2020/4/25 0:00,监测点A3,8,70,70,33,4,0.7,17.5,68,1018,1.2,305.9
2020/4/25 1:00,监测点A3,8,68,62,34,5,0.7,17.5,67,1017.3,0.8,308.4
2020/4/25 2:00,监测点A3,8,63,65,29,6,0.7,17.5,66,1016.8,0.9,304.8
2020/4/25 3:00,监测点A3,8,62,59,35,6,0.7,17.5,66,1016.3,1.3,304.9
2020/4/25 4:00,监测点A3,11,64,65,31,6,0.7,17.6,65,1016,1.4,338.3
2020/4/25 5:00,监测点A3,10,66,66,35,3,0.7,17.4,67,1016.2,1,315.5
2020/4/25 6:00,监测点A3,12,62,65,39,6,0.8,17.4,68,1016.5,1.1,320
2020/4/25 7:00,监测点A3,14,58,75,41,13,0.8,17.8,66,1017.1,1.2,323.6
2020/4/25 8:00,监测点A3,12,48,78,42,26,0.7,18.4,62,1017.4,1.9,5.2
2020/4/25 9:00,监测点A3,12,46,66,39,36,0.7,19.6,58,1017.5,1.5,6
2020/4/25 10:00,监测点A3,10,46,60,30,41,0.7,20,57,1017.2,1.7,18.6
2020/4/25 11:00,监测点A3,11,38,56,24,53,0.6,20.7,54,1016.9,1.6,37.2
2020/4/25 12:00,监测点A3,11,39,48,25,58,0.6,21.7,51,1016.4,1.4,349.7
2020/4/25 13:00,监测点A3,11,36,50,22,76,0.7,22.3,50,1015.4,1.6,28.1
2020/4/25 14:00,监测点A3,10,35,54,25,89,0.7,23.1,49,1014.7,0.8,122.8
2020/4/25 15:00,监测点A3,9,43,56,28,88,0.7,23.3,49,1014.4,0.9,262.9
2020/4/25 16:00,监测点A3,8,46,59,24,96,0.7,23.6,48,1014,0.8,186.9
2020/4/25 17:00,监测点A3,8,52,66,29,100,0.8,23.6,49,1014.2,0.9,210.6
2020/4/25 18:00,监测点A3,8,55,70,33,102,0.8,22.8,51,1014.8,1,192.5
2020/4/25 19:00,监测点A3,10,65,73,36,114,1,22.2,56,1015.4,1.2,139.3
2020/4/25 20:00,监测点A3,12,72,130,59,85,1.1,22.1,57,1015.9,0.9,192.5
2020/4/25 21:00,监测点A3,11,89,153,77,50,1.1,21.9,59,1016.6,1.4,210.1
2020/4/25 22:00,监测点A3,10,68,129,68,62,1,21,66,1017,1.4,211.4
2020/4/25 23:00,监测点A3,9,43,118,68,83,0.9,20.7,66,1016.8,0.7,216.8
2020/4/26 0:00,监测点A3,8,43,90,57,71,1,20.6,68,1016.2,0.5,319.5
2020/4/26 1:00,监测点A3,7,46,95,59,53,1,20.4,69,1015.8,0.4,242.6
2020/4/26 2:00,监测点A3,8,54,87,59,39,0.8,20.6,68,1015.2,0.5,266.1
2020/4/26 3:00,监测点A3,9,71,78,45,18,0.8,20.4,69,1014.8,0.7,327.5
2020/4/26 4:00,监测点A3,10,73,84,48,10,0.9,20.3,70,1014.8,0.9,322.9
2020/4/26 5:00,监测点A3,11,73,86,56,2,0.9,20.2,71,1015.2,0.9,318.7
2020/4/26 6:00,监测点A3,13,70,85,52,3,1,20.1,71,1015.4,0.6,309.1
2020/4/26 7:00,监测点A3,19,69,89,52,7,1,20.6,70,1015.7,0.9,305.7
2020/4/26 8:00,监测点A3,21,64,90,51,24,1,21.9,62,1016.2,1.4,319.9
2020/4/26 9:00,监测点A3,18,58,88,45,47,0.9,23.4,55,1016.8,1.4,304.7
2020/4/26 10:00,监测点A3,17,48,90,44,77,0.9,24.2,51,1016.7,1.7,317.9
2020/4/26 11:00,监测点A3,12,32,87,44,125,0.7,25.1,44,1016,2,346.9
2020/4/26 12:00,监测点A3,9,33,71,37,149,0.8,26.2,42,1015.3,1.9,329
2020/4/26 13:00,监测点A3,9,33,80,41,165,0.8,26.4,41,1014.4,2.3,331.8
2020/4/26 14:00,监测点A3,9,28,79,40,192,0.7,27.2,40,1013.7,1.6,323.3
2020/4/26 15:00,监测点A3,9,27,77,41,201,0.7,28,38,1013.3,2,291.3
2020/4/26 16:00,监测点A3,9,25,74,36,195,0.7,28,37,1013.3,1.8,279.4
2020/4/26 17:00,监测点A3,10,32,67,37,178,0.8,26.9,41,1013.5,1.8,279.1
2020/4/26 18:00,监测点A3,10,40,76,37,128,0.8,26.1,43,1013.9,1.9,278.7
2020/4/26 19:00,监测点A3,9,46,76,34,102,0.8,25.3,46,1014.4,1.4,281.9
2020/4/26 20:00,监测点A3,10,59,77,41,77,0.8,24.8,48,1014.8,1.1,301.6
2020/4/26 21:00,监测点A3,10,76,80,42,46,0.9,24.4,50,1015.2,1,299.8
2020/4/26 22:00,监测点A3,12,91,91,47,26,0.9,24.3,50,1015.2,0.8,320.1
2020/4/26 23:00,监测点A3,15,80,97,45,28,0.9,24,50,1015.1,0.5,314.9
2020/4/27 0:00,监测点A3,13,94,102,46,11,0.9,23.8,51,1014.8,0.7,305.9
2020/4/27 1:00,监测点A3,12,103,101,42,3,0.9,23.5,53,1014.4,0.7,292.3
2020/4/27 2:00,监测点A3,13,98,97,45,3,1,23.1,58,1014.2,0.8,283.4
2020/4/27 3:00,监测点A3,14,96,97,50,3,1,22.7,61,1013.9,0.9,313.9
2020/4/27 4:00,监测点A3,17,95,99,52,2,0.9,22.5,60,1014.2,1.1,306.9
2020/4/27 5:00,监测点A3,18,92,101,54,2,0.9,22.3,60,1014.7,1,314.7
2020/4/27 6:00,监测点A3,20,85,98,49,6,1,22.1,59,1014.9,0.7,308.5
2020/4/27 7:00,监测点A3,20,76,94,59,17,1,23.2,54,1015.6,1,320.7
2020/4/27 8:00,监测点A3,15,68,98,54,35,0.9,23.7,49,1016.1,2.2,346.3
2020/4/27 9:00,监测点A3,14,56,84,39,58,0.8,25,45,1016.4,1.7,345.8
2020/4/27 10:00,监测点A3,13,53,79,36,80,0.8,26.1,41,1016.3,2,19.9
2020/4/27 11:00,监测点A3,13,35,74,33,144,0.6,27,36,1016,2.6,27.7
2020/4/27 12:00,监测点A3,11,25,62,30,189,0.6,27.9,32,1015.6,2.1,8.2
2020/4/27 13:00,监测点A3,11,23,60,27,175,0.6,28.6,32,1014.8,1.6,51.9
2020/4/27 14:00,监测点A3,11,23,62,27,194,0.7,29.2,31,1014.1,1.8,34.4
2020/4/27 15:00,监测点A3,11,22,70,32,216,0.7,29.2,30,1013.8,1.6,58
2020/4/27 16:00,监测点A3,11,23,73,36,227,0.7,29.6,31,1013.5,1.4,4.5
2020/4/27 17:00,监测点A3,10,27,73,38,221,0.6,29.8,30,1013.4,1,261.2
2020/4/27 18:00,监测点A3,10,38,65,34,216,0.8,28.7,33,1013.7,1,214
2020/4/27 19:00,监测点A3,10,49,85,41,184,0.8,27.9,35,1014.3,0.8,208.6
2020/4/27 20:00,监测点A3,12,72,96,48,112,1,26.6,46,1014.7,1.6,183.7
2020/4/27 21:00,监测点A3,10,44,119,58,116,0.9,25.8,51,1015.4,1.5,185.1
2020/4/27 22:00,监测点A3,12,49,98,49,96,0.9,25.2,55,1015.6,1.3,172.5
2020/4/27 23:00,监测点A3,9,50,96,48,82,0.9,24.7,57,1015.5,1,153.9
2020/4/28 0:00,监测点A3,9,38,101,49,86,0.8,24.4,55,1015.2,1.4,151.5
2020/4/28 1:00,监测点A3,10,36,87,40,80,0.7,23.9,54,1015.3,1,197
2020/4/28 2:00,监测点A3,10,43,79,36,65,0.8,23.6,54,1014.7,0.8,152.4
2020/4/28 3:00,监测点A3,11,38,92,47,73,0.7,23.4,52,1014.6,0.9,190.8
2020/4/28 4:00,监测点A3,9,38,78,38,78,0.6,23.2,49,1014.8,1.2,124.7
2020/4/28 5:00,监测点A3,11,42,68,31,68,0.7,23,49,1015.4,0.7,169.3
2020/4/28 6:00,监测点A3,10,52,68,37,59,0.8,23,50,1015.6,0.7,127.6
2020/4/28 7:00,监测点A3,12,60,80,37,59,0.9,23.8,48,1016.1,0.5,198.5
2020/4/28 8:00,监测点A3,16,46,86,42,94,0.8,25.6,41,1016.6,0.6,244.6
2020/4/28 9:00,监测点A3,21,64,70,38,86,0.8,26.6,38,1016.7,0.9,320
2020/4/28 10:00,监测点A3,15,52,82,36,138,0.7,27.8,33,1016.3,1.3,153.8
2020/4/28 11:00,监测点A3,14,59,85,36,160,0.7,28.6,31,1015.9,1.3,149.3
2020/4/28 12:00,监测点A3,13,49,96,41,218,0.8,29.1,31,1015.3,2,20.5
2020/4/28 13:00,监测点A3,12,37,107,51,263,0.7,29.5,32,1014.4,2.1,151
2020/4/28 14:00,监测点A3,10,31,106,52,233,0.7,29.9,30,1013.6,1.8,95.4
2020/4/28 15:00,监测点A3,9,28,88,36,233,0.6,30.3,29,1012.9,1.9,125.4
2020/4/28 16:00,监测点A3,9,30,85,36,263,0.6,30.2,29,1012.6,2.4,161.9
2020/4/28 17:00,监测点A3,9,35,90,42,241,0.6,30,30,1012.6,2.7,170.6
2020/4/28 18:00,监测点A3,9,41,89,35,182,0.7,28.7,37,1012.9,2.3,183.4
2020/4/28 19:00,监测点A3,9,41,95,32,136,0.7,27.1,45,1013.3,2.8,177.7
2020/4/28 20:00,监测点A3,9,41,95,32,107,0.7,25.6,53,1013.9,3.2,159.6
2020/4/28 21:00,监测点A3,8,38,90,30,92,0.7,24.6,58,1014.5,3.1,158.2
2020/4/28 22:00,监测点A3,7,31,85,27,94,0.6,24,60,1015.1,2.8,153.1
2020/4/28 23:00,监测点A3,6,18,71,24,101,0.5,23.4,63,1015,2.7,150.2
2020/4/29 0:00,监测点A3,6,19,55,17,90,0.5,23,65,1014.9,2.1,150.3
2020/4/29 1:00,监测点A3,6,18,52,20,90,0.5,22.6,64,1014.7,2.2,146.9
2020/4/29 2:00,监测点A3,6,18,57,18,85,0.5,22.4,66,1014.5,1.8,151.9
2020/4/29 3:00,监测点A3,6,16,52,16,90,0.5,22.2,64,1014.4,1.6,141
2020/4/29 4:00,监测点A3,6,17,57,16,85,0.5,22,65,1014.5,1.2,128.3
2020/4/29 5:00,监测点A3,6,22,57,18,74,0.5,21.9,66,1014.8,1.2,90.2
2020/4/29 6:00,监测点A3,6,27,60,23,69,0.5,21.9,66,1015.1,1.6,82.3
2020/4/29 7:00,监测点A3,6,30,72,25,70,0.6,22.4,64,1015.9,1.5,89.6
2020/4/29 8:00,监测点A3,6,32,80,23,78,0.6,23,61,1016.1,1.5,90.5
2020/4/29 9:00,监测点A3,0,35,86,27,92,0.6,24.3,55,1016.2,1.9,18.2
2020/4/29 10:00,监测点A3,6,17,88,24,0,0,25.7,50,1016.2,1.6,93.2
2020/4/29 11:00,监测点A3,6,18,64,18,120,0.5,26.4,48,1015.8,1.7,90.6
2020/4/29 12:00,监测点A3,7,17,60,17,152,0.5,27.4,44,1015.3,2,128.4
2020/4/29 13:00,监测点A3,6,15,65,24,162,0.5,27.9,43,1014.5,2.5,161.5
2020/4/29 14:00,监测点A3,6,12,63,23,153,0.5,28.8,39,1013.6,2.5,173.7
2020/4/29 15:00,监测点A3,6,12,55,18,154,0.5,29.1,36,1012.9,2.6,159.1
2020/4/29 16:00,监测点A3,6,13,49,17,162,0.5,29.4,35,1012.6,2.5,163.4
2020/4/29 17:00,监测点A3,6,18,52,17,177,0.5,29.3,37,1012.4,2.2,163.7
2020/4/29 18:00,监测点A3,9,30,62,24,162,0.6,28.4,44,1012.8,2.1,197
2020/4/29 19:00,监测点A3,8,30,75,27,130,0.7,27.5,48,1013.5,1.9,200.9
2020/4/29 20:00,监测点A3,8,32,70,23,102,0.7,27,51,1013.9,1.8,179
2020/4/29 21:00,监测点A3,10,31,73,21,87,0.7,26,58,1014.4,1.6,187.7
2020/4/29 22:00,监测点A3,10,42,72,27,58,0.8,25.3,62,1014.8,1.6,184.9
2020/4/29 23:00,监测点A3,9,28,82,27,66,0.7,24.7,63,1014.6,1.6,175.1
2020/4/30 0:00,监测点A3,8,23,81,33,65,0.6,24.2,64,1014.1,1.7,209.1
2020/4/30 1:00,监测点A3,7,30,57,22,53,0.6,23.9,65,1013.7,1.2,209.8
2020/4/30 2:00,监测点A3,7,30,55,21,49,0.6,23.6,67,1013.2,1.1,211.4
2020/4/30 3:00,监测点A3,8,24,54,25,53,0.6,23.4,67,1012.9,1.1,197.8
2020/4/30 4:00,监测点A3,8,24,55,14,50,0.6,23.4,67,1013,1,152
2020/4/30 5:00,监测点A3,7,23,57,26,50,0.6,23.2,68,1013.6,1,153.7
2020/4/30 6:00,监测点A3,6,21,53,22,59,0.6,23.3,66,1014.2,1.3,166.1
2020/4/30 7:00,监测点A3,6,17,52,25,72,0.6,23.8,63,1014.5,2.2,164.4
2020/4/30 8:00,监测点A3,7,23,50,19,73,0.7,24.6,60,1014.9,1.7,156.5
2020/4/30 9:00,监测点A3,9,28,62,27,81,0.7,25.8,56,1015.2,1.4,169.4
2020/4/30 10:00,监测点A3,9,25,67,29,116,0.6,27.2,49,1015.1,1.5,151.5
2020/4/30 11:00,监测点A3,8,21,62,27,156,0.5,28,42,1014.4,1.8,150.3
2020/4/30 12:00,监测点A3,7,21,67,27,194,0.6,29.1,39,1013.9,1.6,165.7
2020/4/30 13:00,监测点A3,7,21,69,32,223,0.6,29.7,37,1012.8,1.9,132.2
2020/4/30 14:00,监测点A3,8,22,74,31,230,0.6,30.4,36,1011.9,1.9,191.8
2020/4/30 15:00,监测点A3,8,22,80,34,223,0.6,30.5,37,1011.3,1.4,238.5
2020/4/30 16:00,监测点A3,7,22,78,30,215,0.6,30.1,40,1010.7,2,171.2
2020/4/30 17:00,监测点A3,7,23,83,27,154,0.5,29.5,37,1010.6,2.1,96
2020/4/30 18:00,监测点A3,7,28,70,18,122,0.6,28.9,39,1010.6,1.4,139.2
2020/4/30 19:00,监测点A3,8,35,60,21,83,0.6,28.2,39,1010.7,2.2,142.8
2020/4/30 20:00,监测点A3,10,43,61,17,57,0.7,27.4,46,1010.9,2.6,147.1
2020/4/30 21:00,监测点A3,9,40,77,22,54,0.7,26.6,49,1011.2,2.6,161.5
2020/4/30 22:00,监测点A3,9,40,68,20,51,0.7,25.9,52,1011.5,2.4,163.3
2020/4/30 23:00,监测点A3,8,35,67,25,44,0.6,25.4,56,1011.6,2.2,167
2020/5/1 0:00,监测点A3,7,19,49,20,49,0.6,24.6,65,1011.1,2.2,184.5
2020/5/1 1:00,监测点A3,6,17,43,16,51,0.5,24.1,68,1010.9,2.2,199.7
2020/5/1 2:00,监测点A3,6,18,40,14,50,0.6,23.9,69,1010.6,2,216.4
2020/5/1 3:00,监测点A3,11,34,37,17,32,0.7,23.8,69,1010.2,1.6,210.8
2020/5/1 4:00,监测点A3,10,33,50,23,33,0.7,23.8,70,1010.3,1.2,209.1
2020/5/1 5:00,监测点A3,9,24,48,24,39,0.6,23.7,70,1010.7,1.3,202.7
2020/5/1 6:00,监测点A3,8,28,43,21,33,0.7,23.9,69,1011.4,0.9,214.1
2020/5/1 7:00,监测点A3,8,27,48,21,36,0.7,24.9,65,1011.8,0.8,224.6
2020/5/1 8:00,监测点A3,10,21,51,25,46,0.7,25.8,62,1012.3,1.1,204.5
2020/5/1 9:00,监测点A3,7,11,49,17,59,0.6,26.8,57,1012.4,1.4,168.5
2020/5/1 10:00,监测点A3,8,12,32,12,69,0.6,27.4,54,1012.2,1.9,205.9
2020/5/1 11:00,监测点A3,9,11,39,17,84,0.6,28.4,50,1011.5,1.4,220.6
2020/5/1 12:00,监测点A3,7,9,35,10,94,0.6,29.2,48,1010.7,1.2,182.3
2020/5/1 13:00,监测点A3,10,9,32,13,105,0.6,30.7,44,1009.6,1.2,229
2020/5/1 14:00,监测点A3,11,9,37,15,111,0.6,31,41,1008.8,1.8,220.1
2020/5/1 15:00,监测点A3,8,8,41,14,118,0.6,30.6,43,1008,2.3,177.4
2020/5/1 16:00,监测点A3,11,11,37,16,123,0.6,30.9,42,1007.7,1.5,194.6
2020/5/1 17:00,监测点A3,7,12,38,18,120,0.6,30.1,47,1007.6,2.2,156.6
2020/5/1 18:00,监测点A3,6,14,44,20,90,0.6,28.9,54,1007.8,3,146.4
2020/5/1 19:00,监测点A3,6,15,41,17,72,0.7,28.4,56,1008.2,2.9,156.8
2020/5/1 20:00,监测点A3,7,15,49,16,54,0.7,27.6,60,1008.9,2.8,169.1
2020/5/1 21:00,监测点A3,6,16,40,20,37,0.7,26.9,63,1009.3,2.8,166
2020/5/1 22:00,监测点A3,7,15,36,12,32,0.8,26.4,65,1009.6,2.9,161.1
2020/5/1 23:00,监测点A3,9,17,38,13,28,0.9,26.1,65,1009,2.5,162.8
2020/5/2 0:00,监测点A3,9,18,36,12,24,0.9,25.8,66,1008.2,1.8,158.2
2020/5/2 1:00,监测点A3,9,17,37,13,24,0.8,25.4,69,1007.7,1.9,143.6
2020/5/2 2:00,监测点A3,8,14,30,11,26,0.8,25.1,70,1007.7,1.5,162.9
2020/5/2 3:00,监测点A3,7,17,32,16,25,0.7,25,71,1007.7,1.3,205
2020/5/2 4:00,监测点A3,9,15,29,13,26,0.6,24.9,71,1007.6,1.3,185.8
2020/5/2 5:00,监测点A3,7,14,30,15,26,0.8,25,71,1007.8,2.4,146.8
2020/5/2 6:00,监测点A3,6,16,36,21,25,0.7,25,71,1008.4,2.2,146.5
2020/5/2 7:00,监测点A3,7,14,33,18,30,0.7,25.5,69,1009.2,1.7,164.2
2020/5/2 8:00,监测点A3,12,16,40,18,34,0.6,26.4,65,1009.8,1.3,187.9
2020/5/2 9:00,监测点A3,11,17,41,17,37,0.7,26.7,63,1010.1,1.6,231.3
2020/5/2 10:00,监测点A3,9,15,41,18,50,0.6,27.5,59,1009.9,1.2,204.4
2020/5/2 11:00,监测点A3,13,16,42,19,70,0.6,29,52,1009.2,1.8,214
2020/5/2 12:00,监测点A3,9,12,48,17,94,0.6,29.8,49,1008.5,2,209.5
2020/5/2 13:00,监测点A3,11,11,48,20,106,0.6,30.8,47,1007.4,1.7,211.7
2020/5/2 14:00,监测点A3,10,9,48,20,112,0.6,31.6,45,1006.4,1.4,202.9
2020/5/2 15:00,监测点A3,8,7,48,20,119,0.6,31.4,46,1005.6,2.1,165.3
2020/5/2 16:00,监测点A3,6,9,48,22,115,0.6,31.2,48,1005,2.1,134.6
2020/5/2 17:00,监测点A3,6,14,48,19,104,0.6,30.4,53,1004.7,2.2,115.9
2020/5/2 18:00,监测点A3,6,17,54,24,83,0.6,29.5,57,1004.9,1.8,129.5
2020/5/2 19:00,监测点A3,7,18,47,19,58,0.7,28.8,60,1005.3,2.7,142.6
2020/5/2 20:00,监测点A3,8,17,49,21,42,0.8,28.1,62,1005.7,3,152.1
2020/5/2 21:00,监测点A3,6,12,46,18,37,0.7,27.5,61,1006.3,2.3,171.7
2020/5/2 22:00,监测点A3,6,12,34,11,32,0.6,27.2,62,1006.8,1.9,178.8
2020/5/2 23:00,监测点A3,6,16,29,10,25,0.7,26.7,65,1006.9,2.1,149
2020/5/3 0:00,监测点A3,6,10,33,12,29,0.6,26.3,68,1006.5,2.1,185.2
2020/5/3 1:00,监测点A3,6,12,22,10,26,0.6,25.9,70,1006.1,1.9,181.3
2020/5/3 2:00,监测点A3,10,24,23,10,16,0.6,25.7,69,1006.1,1.6,199.3
2020/5/3 3:00,监测点A3,17,32,29,10,8,0.6,25.6,68,1006.2,1.4,194.7
2020/5/3 4:00,监测点A3,15,22,35,10,16,0.5,25.4,67,1006.3,1.9,202.8
2020/5/3 5:00,监测点A3,9,20,32,10,16,0.5,25.1,69,1006.6,2.2,214.5
2020/5/3 6:00,监测点A3,8,17,28,10,19,0.5,25.3,69,1007.1,1.5,213.5
2020/5/3 7:00,监测点A3,7,13,28,9,25,0.5,26.3,65,1007.9,1.2,193
2020/5/3 8:00,监测点A3,6,10,26,9,35,0.5,27.6,60,1008.7,1.8,226
2020/5/3 9:00,监测点A3,6,8,35,12,48,0.5,28.6,56,1008.8,2.4,223.5
2020/5/3 10:00,监测点A3,6,8,33,10,70,0.5,30.1,51,1008.6,1.6,238.1
2020/5/3 11:00,监测点A3,6,8,37,15,93,0.5,31.3,48,1008.1,1.7,229.9
2020/5/3 12:00,监测点A3,6,6,37,11,109,0.5,32,45,1007.4,1.7,208.6
2020/5/3 13:00,监测点A3,6,6,38,15,122,0.6,33.1,43,1006.4,1.4,242.2
2020/5/3 14:00,监测点A3,6,7,37,17,132,0.6,33.2,43,1005.3,1.4,316.9
2020/5/3 15:00,监测点A3,6,7,35,13,134,0.6,34,40,1004.7,1.5,299.6
2020/5/3 16:00,监测点A3,6,7,38,17,135,0.6,34,39,1004.3,1.5,249.1
2020/5/3 17:00,监测点A3,6,8,41,21,131,0.6,33.8,40,1004.3,1.7,192.2
2020/5/3 18:00,监测点A3,7,14,39,17,116,0.6,32.5,46,1004.6,1.9,161.1
2020/5/3 19:00,监测点A3,8,24,48,18,73,0.6,30.9,55,1005.1,2.5,143
2020/5/3 20:00,监测点A3,8,23,53,18,39,0.7,30.3,58,1005.8,2.5,173.8
2020/5/3 21:00,监测点A3,8,15,51,18,34,0.6,29.2,62,1006.4,2.5,186.1
2020/5/3 22:00,监测点A3,7,12,32,9,30,0.6,28.3,66,1007,3,177.5
2020/5/3 23:00,监测点A3,6,10,26,9,27,0.5,27.6,70,1007.6,2.8,189
2020/5/4 0:00,监测点A3,9,15,22,9,20,0.5,27.3,71,1007.1,2.6,182.8
2020/5/4 1:00,监测点A3,10,19,27,9,17,0.5,27.1,70,1006.8,2.2,208.4
2020/5/4 2:00,监测点A3,7,12,34,14,23,0.5,26.8,69,1006.3,1.8,210.8
2020/5/4 3:00,监测点A3,7,15,20,9,21,0.5,26.7,68,1006,1.7,207.9
2020/5/4 4:00,监测点A3,6,15,18,7,20,0.5,26.5,70,1006.2,0.9,225.2
2020/5/4 5:00,监测点A3,6,8,17,7,25,0.5,26.5,70,1006.8,0.9,230.8
2020/5/4 6:00,监测点A3,8,14,18,9,21,0.5,26.8,69,1007.4,1.4,183.2
2020/5/4 7:00,监测点A3,9,14,28,11,25,0.5,27.1,68,1008,1.5,211.8
2020/5/4 8:00,监测点A3,8,10,26,8,39,0.5,28.6,62,1008.7,1.3,185.2
2020/5/4 9:00,监测点A3,7,11,26,10,55,0.5,29.8,57,1009.1,1.4,204.4
2020/5/4 10:00,监测点A3,6,10,32,11,75,0.5,30.9,54,1008.8,1.2,211.8
2020/5/4 11:00,监测点A3,6,9,36,17,108,0.5,31.8,50,1008.2,1.8,184
2020/5/4 12:00,监测点A3,6,10,43,16,140,0.6,33.4,46,1007.9,1.7,231.9
2020/5/4 13:00,监测点A3,10,12,54,24,162,0.7,34.6,43,1007.2,1.7,219.4
2020/5/4 14:00,监测点A3,8,10,59,24,146,0.7,34.9,43,1006.4,2,222.6
2020/5/4 15:00,监测点A3,7,12,54,22,132,0.6,34.3,46,1005.9,2.1,212.8
2020/5/4 16:00,监测点A3,6,11,49,27,97,0.6,33.9,48,1005.4,3.1,190.8
2020/5/4 17:00,监测点A3,6,12,48,18,59,0.5,31.8,54,1005.3,4.2,166.7
2020/5/4 18:00,监测点A3,6,13,49,8,39,0.5,30.8,55,1005.5,3.8,166.4
2020/5/4 19:00,监测点A3,6,12,38,9,31,0.5,29.8,58,1005.9,3.6,169.9
2020/5/4 20:00,监测点A3,6,12,29,6,25,0.5,29.1,61,1006.2,3.2,174.6
2020/5/4 21:00,监测点A3,7,14,21,7,20,0.5,28.8,63,1006.7,2.9,174.3
2020/5/4 22:00,监测点A3,6,14,22,7,19,0.5,28.4,66,1007.1,2,173.2
2020/5/4 23:00,监测点A3,6,11,22,5,22,0.5,28,67,1007,2.6,156.7
2020/5/5 0:00,监测点A3,6,10,20,5,23,0.5,27.9,68,1006.4,2.3,173.2
2020/5/5 1:00,监测点A3,9,13,19,6,20,0.5,27.6,69,1005.7,1.8,185.3
2020/5/5 2:00,监测点A3,8,11,21,4,22,0.5,27.7,68,1005.2,1.8,172.6
2020/5/5 3:00,监测点A3,7,10,14,6,23,0.5,27.7,69,1005.1,1.3,180.1
2020/5/5 4:00,监测点A3,10,12,23,6,25,0.5,27.6,68,1005.2,1.5,160.2
