监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),近地风速(m/s),风向(°)
2020/8/6 18:00,监测点A1,9,24,32,5,38,0.7,30.6,64.538,1.1,172
2020/8/6 19:00,监测点A1,9,26,34,11,25,0.7,29.5,69.176,1.5,164
2020/8/6 20:00,监测点A1,10,23,30,10,15,0.6,28.9,71.991,1.7,172
2020/8/6 21:00,监测点A1,9,20,30,6,18,0.6,28.5,74.547,1.9,178
2020/8/6 22:00,监测点A1,9,23,27,6,15,0.6,28.2,76.463,1.5,176
2020/8/6 23:00,监测点A1,10,27,23,8,12,0.7,27.9,76.456,1.5,166
2020/8/7 0:00,监测点A1,10,26,27,9,9,0.7,27.7,77.438,1.3,161
2020/8/7 1:00,监测点A1,11,21,29,8,8,0.5,27.6,78.049,1.9,158
2020/8/7 2:00,监测点A1,10,23,22,6,5,0.6,27.4,79.309,1.9,163
2020/8/7 3:00,监测点A1,11,24,17,9,4,0.6,27.2,80.461,1.5,158
2020/8/7 4:00,监测点A1,11,25,23,6,5,0.7,27.1,80.795,1.7,160
2020/8/7 5:00,监测点A1,11,25,29,6,4,0.8,27.1,81.356,1.1,172
2020/8/7 6:00,监测点A1,12,25,27,6,5,0.8,27.3,80.912,1.4,163
2020/8/7 7:00,监测点A1,11,24,31,12,6,0.8,27.8,79.038,1.3,159
2020/8/7 8:00,监测点A1,13,26,36,6,9,0.8,29,74.807,1.3,164
2020/8/7 9:00,监测点A1,15,23,38,14,16,0.7,30,70.589,1.9,168
2020/8/7 10:00,监测点A1,13,16,30,10,30,0.6,32.3,61.511,1.3,224
2020/8/7 11:00,监测点A1,9,15,29,6,66,0.6,34.7,53.943,1.4,156
2020/8/7 12:00,监测点A1,15,24,26,9,90,0.6,33.5,57.669,2.3,160
2020/8/7 13:00,监测点A1,11,22,38,12,88,0.6,32.9,58.931,2.7,157
2020/8/7 14:00,监测点A1,9,13,34,14,88,0.5,33.6,56.867,2.8,167
2020/8/7 15:00,监测点A1,9,14,22,11,93,0.5,33.1,55.619,2.9,162
2020/8/7 16:00,监测点A1,12,13,19,7,78,0.5,33.8,51.143,2.6,166
2020/8/7 17:00,监测点A1,11,17,8,5,68,0.5,33.7,49.823,3.3,167
2020/8/7 18:00,监测点A1,11,20,20,5,59,0.6,31.7,58.588,3.3,170
2020/8/7 19:00,监测点A1,11,21,27,2,42,0.6,30.2,66.366,2.1,178
2020/8/7 20:00,监测点A1,10,25,28,7,24,0.6,29.4,70.501,1.4,171
2020/8/7 21:00,监测点A1,11,28,33,7,13,0.6,28.8,71.939,1.7,175
2020/8/7 22:00,监测点A1,11,26,32,11,13,0.6,28.4,72.123,1.8,180
2020/8/7 23:00,监测点A1,11,24,32,7,14,0.6,27.9,74.699,1.4,168
2020/8/8 0:00,监测点A1,11,16,27,8,22,0.6,27.7,75.49,2.3,168
2020/8/8 1:00,监测点A1,10,24,21,6,14,0.5,27.4,77.754,0.8,186
2020/8/8 2:00,监测点A1,10,24,25,3,13,0.5,27.2,79.504,0.7,172
2020/8/8 3:00,监测点A1,10,22,20,5,13,0.5,27,79.705,0.9,175
2020/8/8 4:00,监测点A1,10,16,21,6,16,0.5,27,78.033,0.7,162
2020/8/8 5:00,监测点A1,12,23,20,5,11,0.5,26.9,77.948,1,156
2020/8/8 6:00,监测点A1,10,23,23,2,9,0.6,27.4,77.465,1.3,156
2020/8/8 7:00,监测点A1,11,18,15,1,15,0.6,28.4,74.028,1.2,105
2020/8/8 8:00,监测点A1,18,20,22,3,16,0.6,30.1,68.391,1.2,150
2020/8/8 9:00,监测点A1,22,17,26,10,27,0.5,32.7,56.043,1,60
2020/8/8 10:00,监测点A1,16,18,26,10,43,0.5,33.7,53.739,1.8,155
2020/8/8 11:00,监测点A1,13,18,23,9,66,0.5,35,50.885,1.2,123
2020/8/8 12:00,监测点A1,12,19,22,9,98,0.6,32.6,54.141,1.2,340
2020/8/8 13:00,监测点A1,12,16,35,10,137,0.6,33.6,52.362,1.2,332
2020/8/8 14:00,监测点A1,10,14,37,9,155,0.5,33.8,51.109,1.4,70
2020/8/8 15:00,监测点A1,9,15,33,9,156,0.5,34.5,51.406,1.6,155
2020/8/8 16:00,监测点A1,11,20,32,15,139,0.5,35.1,50.398,1.6,155
2020/8/8 17:00,监测点A1,15,20,35,11,118,0.5,34.5,51.217,2.4,171
2020/8/8 18:00,监测点A1,11,20,28,7,109,0.6,32.8,57.375,2.2,172
2020/8/8 19:00,监测点A1,11,18,41,8,80,0.6,31.1,62.393,2.1,169
2020/8/8 20:00,监测点A1,10,21,35,9,47,0.6,30.3,64.948,2.8,172
2020/8/8 21:00,监测点A1,11,24,34,6,24,0.6,29.3,69.254,2.3,172
2020/8/8 22:00,监测点A1,11,20,23,1,22,0.5,28.6,71.667,2.3,170
2020/8/8 23:00,监测点A1,12,20,18,4,18,0.5,28.1,73.654,1.9,160
2020/8/9 0:00,监测点A1,10,17,16,4,18,0.5,27.7,75.588,1.1,120
2020/8/9 1:00,监测点A1,9,14,13,1,20,0.6,27.4,77.256,1.1,138
2020/8/9 2:00,监测点A1,11,17,11,1,15,0.8,27.3,78.694,0.8,162
2020/8/9 3:00,监测点A1,10,19,23,2,15,0.7,27.3,77.812,0.9,264
2020/8/9 4:00,监测点A1,10,15,21,3,20,0.6,26.8,79.304,1.1,276
2020/8/9 5:00,监测点A1,10,15,17,4,19,0.5,26.5,80.861,1,275
2020/8/9 6:00,监测点A1,10,15,16,5,19,0.5,26.8,80.434,1.1,255
2020/8/9 7:00,监测点A1,10,10,17,3,24,0.5,28.7,73.973,1,107
2020/8/9 8:00,监测点A1,10,7,16,5,30,0.5,31,65.859,1.2,154
2020/8/9 9:00,监测点A1,10,6,14,5,41,0.5,32.4,59.634,1.2,176
2020/8/9 10:00,监测点A1,10,10,17,2,51,0.5,33.9,56.179,1.3,178
2020/8/9 11:00,监测点A1,9,7,19,8,69,0.5,35.5,50.256,1.4,171
2020/8/9 12:00,监测点A1,9,5,15,6,82,0.5,34.6,48.91,1.8,172
2020/8/9 13:00,监测点A1,9,3,19,5,77,0.4,35.9,44.102,1.5,277
2020/8/9 14:00,监测点A1,9,5,7,3,93,0.5,37.1,42.175,1.6,265
2020/8/9 15:00,监测点A1,9,8,11,1,100,0.5,36.8,42.56,1.2,216
2020/8/9 16:00,监测点A1,10,7,24,2,130,0.5,36.7,45.043,1.4,184
2020/8/9 17:00,监测点A1,12,11,22,4,150,0.6,36.1,47.322,1.8,266
2020/8/9 18:00,监测点A1,12,15,38,14,102,0.7,32.4,61.565,4.4,174
2020/8/9 19:00,监测点A1,9,10,44,17,64,0.7,30.3,68.18,4.4,178
2020/8/9 20:00,监测点A1,9,12,30,8,40,0.6,29.4,70.872,4,176
2020/8/9 21:00,监测点A1,10,16,24,5,27,0.6,29.1,72.11,2.3,156
2020/8/9 22:00,监测点A1,12,13,19,2,24,0.7,28.8,71.444,1.4,120
2020/8/9 23:00,监测点A1,17,12,16,2,31,0.6,28.5,73.318,1.3,143
2020/8/10 0:00,监测点A1,14,11,13,2,27,0.6,28.1,74.822,1,54
2020/8/10 1:00,监测点A1,10,11,17,5,24,0.5,28,74.927,0.9,291
2020/8/10 2:00,监测点A1,11,16,16,4,19,0.5,27.9,75.198,0.7,100
2020/8/10 3:00,监测点A1,11,14,21,3,18,0.5,27.6,76.892,0.8,162
2020/8/10 4:00,监测点A1,11,16,23,2,16,0.6,27.5,77.432,0.7,170
2020/8/10 5:00,监测点A1,10,21,19,3,11,0.5,27.4,78.074,0.7,160
2020/8/10 6:00,监测点A1,11,24,18,4,10,0.6,27.4,77.576,1.3,174
2020/8/10 7:00,监测点A1,11,15,21,3,22,0.6,29.3,72.065,1.1,172
2020/8/10 8:00,监测点A1,10,9,15,2,31,0.6,32.1,62.02,1.1,168
2020/8/10 9:00,监测点A1,10,10,13,1,39,0.5,32.3,60.544,1.1,164
2020/8/10 10:00,监测点A1,10,9,15,5,56,0.5,34.2,54.917,1.3,153
2020/8/10 11:00,监测点A1,9,6,15,6,81,0.6,35.7,51.187,1.5,264
2020/8/10 12:00,监测点A1,9,7,20,5,94,0.6,35.5,51.683,1.6,176
2020/8/10 13:00,监测点A1,9,8,25,5,110,0.5,35.9,51.007,1.3,177
2020/8/10 14:00,监测点A1,9,7,25,8,104,0.5,35.7,50.588,1.4,167
2020/8/10 15:00,监测点A1,10,10,21,8,105,0.4,36,50.285,1.7,174
2020/8/10 16:00,监测点A1,11,12,24,6,122,0.4,35.7,50.609,1.8,172
2020/8/10 17:00,监测点A1,11,18,29,8,108,0.5,34.2,55.774,2.9,165
2020/8/10 18:00,监测点A1,11,22,42,9,83,0.5,31.5,65.498,3.9,156
2020/8/10 19:00,监测点A1,10,22,40,8,67,0.6,30.8,68.352,4,162
2020/8/10 20:00,监测点A1,12,21,36,8,35,0.7,29.7,71.65,3.7,170
2020/8/10 21:00,监测点A1,17,24,32,7,15,0.7,29.4,69.6,3.4,169
2020/8/10 22:00,监测点A1,12,10,25,4,24,0.5,29.1,70.407,3.4,175
2020/8/10 23:00,监测点A1,11,15,12,2,22,0.5,28.7,73.278,2.2,176
2020/8/11 0:00,监测点A1,10,13,11,1,22,0.4,28.4,75.82,2.3,172
2020/8/11 1:00,监测点A1,11,13,16,3,20,0.4,28.3,76.96,1.3,169
2020/8/11 2:00,监测点A1,10,13,14,3,18,0.4,28.1,77.465,1.3,172
2020/8/11 3:00,监测点A1,11,16,11,4,15,0.4,28,78.648,1.4,174
2020/8/11 4:00,监测点A1,13,19,24,4,12,0.5,27.8,79.16,0.8,150
2020/8/11 5:00,监测点A1,13,22,24,4,9,0.5,27.8,79.067,1.3,171
2020/8/11 6:00,监测点A1,14,24,20,3,10,0.5,27.8,78.987,2,178
2020/8/11 7:00,监测点A1,14,16,26,4,18,0.5,29.5,73.738,1.5,165
2020/8/11 8:00,监测点A1,12,13,17,7,24,0.5,31.8,64.588,1.1,174
2020/8/11 9:00,监测点A1,11,12,15,5,36,0.5,32.6,60.896,1.2,332
2020/8/11 10:00,监测点A1,10,9,18,6,53,0.5,34.5,55.724,1.6,161
2020/8/11 11:00,监测点A1,10,7,18,10,76,0.4,35.2,54.112,1.7,252
2020/8/11 12:00,监测点A1,10,10,21,7,99,0.5,34.4,56.438,2.1,172
2020/8/11 13:00,监测点A1,10,8,22,4,80,0.4,33.4,57.738,2.6,179
2020/8/11 14:00,监测点A1,10,10,20,3,65,0.4,31.5,63.824,3,166
2020/8/11 15:00,监测点A1,11,9,16,7,68,0.5,31.6,64.026,4.7,172
2020/8/11 16:00,监测点A1,11,7,21,4,66,0.5,31.7,64.164,4.1,178
2020/8/11 17:00,监测点A1,10,10,21,4,56,0.5,31.1,66.362,4,172
2020/8/11 18:00,监测点A1,11,13,24,2,42,0.5,30.2,68.232,4.5,172
2020/8/11 19:00,监测点A1,12,15,27,2,30,0.6,29.5,69.78,4,175
2020/8/11 20:00,监测点A1,12,15,26,9,28,0.5,29.2,70.933,3.7,176
2020/8/11 21:00,监测点A1,12,13,22,10,30,0.5,29,73.076,4.1,174
2020/8/11 22:00,监测点A1,11,11,18,6,28,0.5,28.7,73.521,4.1,170
2020/8/11 23:00,监测点A1,10,9,17,7,30,0.5,28.7,72.929,4.1,168
2020/8/12 0:00,监测点A1,10,8,21,4,30,0.4,28.6,72.576,3.8,166
2020/8/12 1:00,监测点A1,9,8,10,2,31,0.4,28.6,72.118,2.8,167
2020/8/12 2:00,监测点A1,10,10,14,4,29,0.4,28.5,73.787,2.5,173
2020/8/12 3:00,监测点A1,9,7,10,8,31,0.4,27.5,77.148,2.3,170
2020/8/12 4:00,监测点A1,9,7,7,4,32,0.4,25.8,86.232,2.2,165
2020/8/12 5:00,监测点A1,10,19,8,1,17,0.5,26.3,86.365,1.1,157
2020/8/12 6:00,监测点A1,10,20,11,4,19,0.5,26,86.095,3.2,164
2020/8/12 7:00,监测点A1,14,21,14,9,24,0.6,25.1,88.392,4.1,122
2020/8/12 8:00,监测点A1,17,24,20,18,21,0.7,26.8,82.254,2,130
2020/8/12 9:00,监测点A1,17,20,19,18,37,0.6,29,74.347,2,148
2020/8/12 10:00,监测点A1,16,27,20,10,39,0.7,28.7,73.899,2.1,152
2020/8/12 11:00,监测点A1,21,24,30,11,61,0.6,30.5,68.447,2.5,150
2020/8/12 12:00,监测点A1,17,14,36,19,98,0.5,32.2,60.993,2.3,148
2020/8/12 13:00,监测点A1,13,20,31,10,103,0.6,30.8,65.492,4.1,162
2020/8/12 14:00,监测点A1,9,17,29,11,51,0.5,22.8,90.774,6.4,142
2020/8/12 15:00,监测点A1,9,17,9,18,45,0.5,23.1,90.891,2.9,108
2020/8/12 16:00,监测点A1,8,16,6,13,44,0.5,23.6,90.854,1.7,117
2020/8/12 17:00,监测点A1,11,34,8,14,27,0.9,23.8,89.607,3.8,178
2020/8/12 18:00,监测点A1,9,16,14,11,44,0.6,22.4,86.638,4.2,178
2020/8/12 19:00,监测点A1,10,24,11,7,33,0.7,23.6,84.9,2.1,175
2020/8/12 20:00,监测点A1,11,28,19,10,26,0.6,24.4,83.581,1,160
2020/8/12 21:00,监测点A1,11,43,19,7,11,0.6,24.9,83.268,1.3,166
2020/8/12 22:00,监测点A1,11,39,24,7,9,0.6,25.5,84.069,2.4,160
2020/8/12 23:00,监测点A1,10,17,17,10,28,0.5,24.4,86.467,4.6,169
2020/8/13 0:00,监测点A1,10,12,6,7,33,0.5,23.6,87.799,2.6,172
2020/8/13 1:00,监测点A1,10,22,8,4,22,0.5,24.2,87.204,3,166
2020/8/13 2:00,监测点A1,9,12,7,2,34,0.5,23.6,88.725,2.9,164
2020/8/13 3:00,监测点A1,9,14,7,1,30,0.4,23.5,88.22,2.3,168
2020/8/13 4:00,监测点A1,10,21,4,2,20,0.5,23.9,87.257,2,162
2020/8/13 5:00,监测点A1,10,21,6,2,18,0.5,24.2,86.74,2.7,160
2020/8/13 6:00,监测点A1,10,23,5,3,16,0.6,24.9,84.374,1.2,170
2020/8/13 7:00,监测点A1,11,21,11,5,22,0.6,26,81.565,2.1,148
2020/8/13 8:00,监测点A1,10,21,13,7,21,0.6,26,85.197,2.1,155
2020/8/13 9:00,监测点A1,9,14,15,6,30,0.5,26,82.999,1.5,128
2020/8/13 10:00,监测点A1,9,10,10,8,38,0.5,27.2,78.406,3.4,176
2020/8/13 11:00,监测点A1,10,22,6,5,34,0.6,26.3,79.851,2.8,163
2020/8/13 12:00,监测点A1,16,24,18,8,47,0.6,27.2,77.373,3.3,174
2020/8/13 13:00,监测点A1,10,7,23,7,45,0.5,27.5,73.109,3.6,174
2020/8/13 14:00,监测点A1,10,17,8,4,37,0.5,27,75.939,3.5,158
2020/8/13 15:00,监测点A1,15,24,8,2,41,0.6,27.8,74.365,3.1,160
2020/8/13 16:00,监测点A1,16,24,16,2,65,0.5,28.8,71.455,3.3,168
2020/8/13 17:00,监测点A1,12,23,26,4,52,0.6,28.4,72.459,3.2,155
2020/8/13 18:00,监测点A1,10,28,25,7,39,0.6,28.1,73.53,2.5,160
2020/8/13 19:00,监测点A1,9,22,29,12,28,0.6,27.6,74.777,3.6,156
2020/8/13 20:00,监测点A1,9,21,26,9,24,0.6,27,78.103,3.7,158
2020/8/13 21:00,监测点A1,13,25,31,5,19,0.5,26.7,78.94,3.1,162
2020/8/13 22:00,监测点A1,10,22,26,6,19,0.5,26.6,78.86,3.4,158
2020/8/13 23:00,监测点A1,11,27,19,3,12,0.5,26.4,80.919,2.4,164
2020/8/14 0:00,监测点A1,10,27,20,8,9,0.6,26.2,82.422,1.3,161
2020/8/14 1:00,监测点A1,13,29,22,6,5,0.5,25.9,82.244,1.8,160
2020/8/14 2:00,监测点A1,13,24,19,6,9,0.5,25.9,81.901,1.4,154
2020/8/14 3:00,监测点A1,16,29,18,7,5,0.5,26,81.687,1.5,156
2020/8/14 4:00,监测点A1,17,29,28,9,5,0.6,26.3,81.061,1.1,175
2020/8/14 5:00,监测点A1,14,28,23,5,4,0.6,26.2,81.681,0.7,173
2020/8/14 6:00,监测点A1,12,27,17,2,6,0.7,26.1,82.714,1.5,158
2020/8/14 7:00,监测点A1,18,22,24,6,13,0.7,28,78.246,2.4,158
2020/8/14 8:00,监测点A1,24,16,27,9,24,0.6,29.9,71.081,2.7,174
2020/8/14 9:00,监测点A1,10,15,23,7,46,0.6,31.2,65.273,2,169
2020/8/14 10:00,监测点A1,9,18,22,4,53,0.6,31.4,63.712,2,148
2020/8/14 11:00,监测点A1,10,11,24,5,70,0.5,33.8,54.633,1.8,158
2020/8/14 12:00,监测点A1,9,8,21,6,69,0.5,33.9,52.89,1.8,98
2020/8/14 13:00,监测点A1,8,8,11,2,51,0.5,31.3,59.933,2.3,266
2020/8/14 14:00,监测点A1,10,16,17,2,48,0.6,27.3,78.736,3.5,156
2020/8/14 15:00,监测点A1,11,16,17,13,49,0.6,28.5,74.184,2.2,163
2020/8/14 16:00,监测点A1,12,19,16,16,80,0.6,30,69.095,2.3,170
2020/8/14 17:00,监测点A1,10,16,25,7,60,0.6,29.6,68.197,2.4,174
2020/8/14 18:00,监测点A1,9,24,22,10,39,0.6,29.1,69.742,1.2,284
2020/8/14 19:00,监测点A1,9,22,32,11,32,0.6,28.4,72.832,0.8,280
2020/8/14 20:00,监测点A1,9,21,21,9,19,0.6,28,72.949,1.2,158
2020/8/14 21:00,监测点A1,9,19,21,6,18,0.6,27.9,74.536,1.2,166
2020/8/14 22:00,监测点A1,10,27,25,8,13,0.6,27.7,76.625,1.8,172
2020/8/14 23:00,监测点A1,11,25,26,6,14,0.7,27.4,78.019,2.8,166
2020/8/15 0:00,监测点A1,9,15,23,12,20,0.5,27.1,77.413,3.1,178
2020/8/15 1:00,监测点A1,10,21,19,9,16,0.5,26.8,78.73,1.8,170
2020/8/15 2:00,监测点A1,10,23,22,6,12,0.5,26.6,80.527,1.1,170
2020/8/15 3:00,监测点A1,12,27,18,10,7,0.5,26.5,81.901,1.3,174
2020/8/15 4:00,监测点A1,11,28,26,11,6,0.6,26.4,82.824,1.9,160
2020/8/15 5:00,监测点A1,11,28,28,6,6,0.6,26.3,83.061,1.5,177
2020/8/15 6:00,监测点A1,11,24,25,8,8,0.6,26.4,82.71,0.8,174
2020/8/15 7:00,监测点A1,12,20,21,6,17,0.6,28.1,77.163,1,151
2020/8/15 8:00,监测点A1,10,13,26,10,28,0.6,29.2,71.981,1.1,218
2020/8/15 9:00,监测点A1,10,12,17,9,41,0.5,31.1,65.777,1.7,176
2020/8/15 10:00,监测点A1,9,7,20,6,45,0.5,27.9,73.489,1.2,305
2020/8/15 11:00,监测点A1,10,12,15,7,80,0.5,32.7,57.219,1.4,234
2020/8/15 12:00,监测点A1,11,17,19,6,74,0.5,30.9,63.534,3.1,159
2020/8/15 13:00,监测点A1,17,20,25,13,57,0.6,28.9,70.089,3.1,167
2020/8/15 14:00,监测点A1,11,15,23,9,82,0.5,30.2,64.975,2.3,178
2020/8/15 15:00,监测点A1,11,16,28,10,77,0.5,29.8,67.813,1.4,270
2020/8/15 16:00,监测点A1,9,15,17,8,57,0.5,29.8,65.596,0.9,278
2020/8/15 17:00,监测点A1,11,21,16,1,61,0.5,29.3,68.375,0.9,263
2020/8/15 18:00,监测点A1,11,30,23,3,48,0.6,28.7,71.101,0.6,242
2020/8/15 19:00,监测点A1,11,26,26,12,37,0.6,28.4,69.769,2.4,176
2020/8/15 20:00,监测点A1,12,23,27,12,24,0.7,28.2,69.787,2.2,174
2020/8/15 21:00,监测点A1,12,20,24,7,29,0.7,27.7,73.266,1.8,172
2020/8/15 22:00,监测点A1,11,24,22,6,29,0.7,27.6,75.583,2.4,175
2020/8/15 23:00,监测点A1,13,34,32,5,16,0.7,27.4,76.618,2.7,170
2020/8/16 0:00,监测点A1,13,24,30,8,19,0.6,27.3,75.946,2.4,176
2020/8/16 1:00,监测点A1,12,25,19,6,18,0.6,27.1,77.28,1.2,175
2020/8/16 2:00,监测点A1,14,34,22,6,8,0.6,26.8,78.848,0.6,70
2020/8/16 3:00,监测点A1,12,33,27,9,7,0.6,26.7,80.337,0.6,196
2020/8/16 4:00,监测点A1,12,31,41,10,7,0.6,26.6,79.575,0.7,198
2020/8/16 5:00,监测点A1,12,31,33,7,6,0.6,26.6,81.149,0.6,292
2020/8/16 6:00,监测点A1,11,30,25,8,7,0.6,26.5,81.639,0.3,195
2020/8/16 7:00,监测点A1,14,28,25,6,13,0.7,27.9,76.134,0.7,123
2020/8/16 8:00,监测点A1,14,23,31,15,19,0.6,28.3,73.973,2.1,175
2020/8/16 9:00,监测点A1,17,19,27,10,29,0.5,29.6,68.83,2,152
2020/8/16 10:00,监测点A1,14,18,25,10,46,0.5,31.2,63.262,2.3,155
2020/8/16 11:00,监测点A1,11,10,29,11,73,0.5,32.5,56.33,2.6,160
2020/8/16 12:00,监测点A1,10,11,18,5,81,0.5,32.1,56.647,2.8,153
2020/8/16 13:00,监测点A1,9,14,17,1,70,0.5,31.5,58.641,3.1,160
2020/8/16 14:00,监测点A1,16,10,14,3,83,0.4,32.8,54.718,2.5,158
2020/8/16 15:00,监测点A1,14,10,12,9,97,0.4,33.5,54.083,2.7,181
2020/8/16 16:00,监测点A1,10,11,16,6,107,0.5,32.9,56.586,2.1,174
2020/8/16 17:00,监测点A1,9,9,22,5,97,0.5,30.9,60.545,2.7,113
2020/8/16 18:00,监测点A1,8,6,25,7,69,0.4,26.3,70.762,1.9,82
2020/8/16 19:00,监测点A1,10,34,11,5,41,0.8,28.3,71.904,1.9,156
2020/8/16 20:00,监测点A1,9,16,36,15,54,0.6,28.9,69.202,2.5,172
2020/8/16 21:00,监测点A1,10,16,23,7,41,0.5,28.6,67.972,2,176
2020/8/16 22:00,监测点A1,11,24,21,11,28,0.5,28.3,69.866,1.6,160
2020/8/16 23:00,监测点A1,10,23,26,11,26,0.5,28,72.059,1.6,156
2020/8/17 0:00,监测点A1,15,47,23,12,12,0.7,27.3,77.207,0.9,76
2020/8/17 1:00,监测点A1,11,57,36,14,5,0.7,26.7,79.761,1.3,78
2020/8/17 2:00,监测点A1,11,56,41,21,5,0.8,26.5,80.803,1.7,82
2020/8/17 3:00,监测点A1,11,45,61,23,5,0.8,26.3,81.121,1.6,78
2020/8/17 4:00,监测点A1,11,39,57,16,4,0.7,26.1,81.496,1.7,81
2020/8/17 5:00,监测点A1,10,37,47,25,4,0.7,26,81.537,1.9,80
2020/8/17 6:00,监测点A1,12,33,44,17,7,0.7,25.9,81.987,2.2,81
2020/8/17 7:00,监测点A1,12,24,48,20,18,0.6,26.9,76.518,2.7,79
2020/8/17 8:00,监测点A1,11,22,38,11,23,0.6,28.7,68.978,1.8,94
2020/8/17 9:00,监测点A1,10,24,37,14,31,0.6,29.5,66.408,2.2,98
2020/8/17 10:00,监测点A1,10,24,37,14,46,0.7,30.4,63.331,2,98
2020/8/17 11:00,监测点A1,10,18,32,11,68,0.5,31.6,59.47,3.4,160
2020/8/17 12:00,监测点A1,8,13,29,8,46,0.5,28.2,67.37,3.2,165
2020/8/17 13:00,监测点A1,8,18,10,3,36,0.5,28.5,69.36,1.9,177
2020/8/17 14:00,监测点A1,9,23,10,2,41,0.6,28.6,69.344,2.6,168
2020/8/17 15:00,监测点A1,10,31,19,13,48,0.7,28.9,69.789,1.3,143
2020/8/17 16:00,监测点A1,10,27,34,18,47,0.6,29.3,67.622,2.5,162
2020/8/17 17:00,监测点A1,18,26,32,15,28,0.6,28.7,68.81,3.4,168
2020/8/17 18:00,监测点A1,26,35,36,18,19,0.6,28.4,69.88,2.6,166
2020/8/17 19:00,监测点A1,11,33,44,22,15,0.6,27.8,71.755,3,156
2020/8/17 20:00,监测点A1,15,30,34,15,15,0.5,27.7,72.529,2.5,158
2020/8/17 21:00,监测点A1,15,33,28,10,9,0.6,27.6,73.804,1.5,158
2020/8/17 22:00,监测点A1,15,31,32,13,10,0.6,27.4,74.333,1.6,162
2020/8/17 23:00,监测点A1,13,32,28,12,8,0.6,27.1,75.962,1.3,166
2020/8/18 0:00,监测点A1,11,35,29,13,5,0.6,26.9,77.716,0.8,243
2020/8/18 1:00,监测点A1,11,34,34,14,5,0.7,26.7,79.454,0.5,266
2020/8/18 2:00,监测点A1,11,36,39,14,5,0.7,26.3,81.501,1.3,286
2020/8/18 3:00,监测点A1,11,33,50,15,5,0.7,26,82.845,1.2,299
2020/8/18 4:00,监测点A1,10,29,36,20,5,0.7,25.7,84.751,1.2,320
2020/8/18 5:00,监测点A1,11,31,33,16,4,0.7,25.7,84.052,1.1,323
2020/8/18 6:00,监测点A1,14,42,41,7,6,0.8,25.9,83.749,0.8,46
2020/8/18 7:00,监测点A1,15,50,60,23,10,0.8,27.2,77.588,1.2,42
2020/8/18 8:00,监测点A1,15,62,66,34,18,0.8,28.6,69.972,1.8,54
2020/8/18 9:00,监测点A1,11,62,75,30,21,0.7,29.3,66.511,1.8,66
2020/8/18 10:00,监测点A1,12,55,65,25,43,0.7,30.5,61.574,1.7,41
2020/8/18 11:00,监测点A1,10,34,61,20,74,0.6,30.5,60.112,2.4,69
2020/8/18 12:00,监测点A1,10,24,41,17,93,0.6,30.3,60.693,2.8,40
2020/8/18 13:00,监测点A1,9,29,36,10,138,0.6,31.1,61.662,2.3,318
2020/8/18 14:00,监测点A1,10,21,48,25,111,0.5,32.1,55.496,3,162
2020/8/18 15:00,监测点A1,14,18,31,6,64,0.5,31.4,56.633,1.6,165
2020/8/18 16:00,监测点A1,13,23,21,4,60,0.5,30.8,57.692,2.3,164
2020/8/18 17:00,监测点A1,10,22,29,9,50,0.6,27.3,70.844,4.2,156
2020/8/18 18:00,监测点A1,10,28,24,6,31,0.7,25.9,76.157,3.4,152
2020/8/18 19:00,监测点A1,10,27,15,2,22,0.7,25.2,79.135,2,151
2020/8/18 20:00,监测点A1,9,26,10,1,18,0.6,25.6,77.597,2.1,80
2020/8/18 21:00,监测点A1,9,32,12,2,11,0.5,25.3,79.798,2,36
2020/8/18 22:00,监测点A1,10,24,15,1,16,0.5,25.4,78.787,2.8,46
2020/8/18 23:00,监测点A1,9,28,14,1,11,0.5,25.4,78.422,3.1,24
2020/8/19 0:00,监测点A1,8,30,17,0,8,0.5,24.7,80.651,4,28
2020/8/19 1:00,监测点A1,8,28,18,0,9,0.5,23.5,86.238,3.2,24
2020/8/19 2:00,监测点A1,8,28,10,2,7,0.5,23,88.141,2.8,28
2020/8/19 3:00,监测点A1,8,21,10,1,13,0.5,22.7,88.733,3.5,28
2020/8/19 4:00,监测点A1,8,22,11,4,11,0.5,22.5,89.597,6,22
2020/8/19 5:00,监测点A1,8,17,9,9,14,0.5,22.5,89.829,6.2,40
2020/8/19 6:00,监测点A1,8,17,11,6,15,0.5,22.8,89.573,6.1,62
2020/8/19 7:00,监测点A1,8,12,7,2,23,0.5,22.9,89.292,8.9,67
2020/8/19 8:00,监测点A1,9,12,3,3,26,0.5,22.6,91.915,7.1,87
2020/8/19 9:00,监测点A1,9,13,7,1,27,0.6,24,88.226,5.1,132
2020/8/19 10:00,监测点A1,9,8,15,2,36,0.5,24.8,85.972,8.9,141
2020/8/19 11:00,监测点A1,8,7,17,3,40,0.5,24.4,87.324,9.4,156
2020/8/19 12:00,监测点A1,13,9,9,3,46,0.5,25.5,83.038,8,162
2020/8/19 13:00,监测点A1,13,8,16,3,56,0.5,26.9,75.794,6.9,168
2020/8/19 14:00,监测点A1,10,6,33,6,73,0.6,28.2,70.44,6.9,176
2020/8/19 15:00,监测点A1,9,9,16,8,67,0.6,27.9,73.065,6.2,168
