监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),大气压(mBar),风速(m/s),风向(°)
2020/5/3 10:00,监测点C,18,27,70,43,45,0.504,27.3,72,1005.3,1,329.2
2020/5/3 11:00,监测点C,16,23,72,53,75,0.484,28.6,67,1005.1,1.3,296.9
2020/5/3 12:00,监测点C,12,14,73,50,114,0.467,29.8,62,1004.6,1.6,349.8
2020/5/3 13:00,监测点C,10,11,69,46,127,0.445,30.5,60,1004,1.8,337.6
2020/5/3 14:00,监测点C,8,8,49,36,128,0.418,31.5,56,1002.9,2,331.3
2020/5/3 15:00,监测点C,7,9,49,30,124,0.398,32.3,53,1001.9,1.9,331.3
2020/5/3 16:00,监测点C,7,9,38,28,120,0.392,33.1,50,1001.2,1.6,325.2
2020/5/3 17:00,监测点C,6,9,45,22,121,0.398,33.2,50,1000.7,1.7,355.8
2020/5/3 18:00,监测点C,6,15,48,22,106,0.448,33.1,51,1000.6,1.6,351.6
2020/5/3 19:00,监测点C,6,20,49,23,89,0.514,32.6,52,1001,1.3,351.2
2020/5/3 20:00,监测点C,7,26,55,26,78,0.58,31.9,56,1001.4,1,0.4
2020/5/3 21:00,监测点C,8,48,55,28,41,0.641,31,61,1001.9,1.1,351.3
2020/5/3 22:00,监测点C,8,40,91,32,31,0.62,30.3,62,1002.5,0.8,352.1
2020/5/3 23:00,监测点C,9,38,75,35,28,0.665,29.9,63,1003,0.5,95.7
2020/5/4 0:00,监测点C,9,45,69,39,21,0.648,29.3,65,1003.4,0.8,257.4
2020/5/4 1:00,监测点C,8,35,66,37,27,0.615,28.7,67,1003.3,0.8,158.8
2020/5/4 2:00,监测点C,8,44,62,39,19,0.651,28.7,70,1002.9,0.9,262.4
2020/5/4 3:00,监测点C,10,42,75,30,18,0.518,28.2,75,1002.7,1.5,311.3
2020/5/4 4:00,监测点C,10,30,59,24,20,0.431,27.7,79,1002.7,1.8,312.9
2020/5/4 5:00,监测点C,10,18,52,24,26,0.377,27.1,80,1002.8,1.5,318.4
2020/5/4 6:00,监测点C,10,18,42,25,24,0.358,26.8,80,1003.2,1.4,315.1
2020/5/4 7:00,监测点C,10,18,30,26,23,0.364,26.7,80,1003.9,1.6,311.5
2020/5/4 8:00,监测点C,10,19,42,29,23,0.393,26.9,79,1004.6,1.2,300.3
2020/5/4 9:00,监测点C,11,21,45,34,25,0.415,27.3,78,1005.2,1.4,313.4
2020/5/4 10:00,监测点C,11,17,50,48,39,0.432,28.2,74,1005.7,1.3,331.7
2020/5/4 11:00,监测点C,10,16,68,63,63,0.431,29.4,70,1005.5,1.1,270.6
2020/5/4 12:00,监测点C,9,14,79,80,93,0.437,30.3,66,1005.1,1.4,311.9
2020/5/4 13:00,监测点C,8,9,68,74,131,0.435,31.2,62,1004.5,1.4,328.5
2020/5/4 14:00,监测点C,8,6,70,58,144,0.439,32.6,57,1003.6,1.5,352.5
2020/5/4 15:00,监测点C,8,9,68,51,151,0.434,33.3,55,1002.8,2,346.8
2020/5/4 16:00,监测点C,7,8,50,39,136,0.431,34.1,53,1002.2,1.9,348.6
2020/5/4 17:00,监测点C,6,9,59,33,146,0.448,34.1,52,1001.7,1.8,358.2
2020/5/4 18:00,监测点C,8,12,65,33,168,0.459,34,52,1001.2,1.8,325.9
2020/5/4 19:00,监测点C,8,21,77,39,156,0.56,33.6,54,1001,1.2,317.4
2020/5/4 20:00,监测点C,8,23,78,48,130,0.544,32.9,58,1001,1.5,313
2020/5/4 21:00,监测点C,8,34,90,34,94,0.534,31.9,64,1001.5,3,299.2
2020/5/4 22:00,监测点C,7,20,81,28,40,0.357,30.8,66,1002.5,3.5,316.7
2020/5/4 23:00,监测点C,7,19,41,30,29,0.33,29.9,68,1003.2,2.1,322.6
2020/5/5 0:00,监测点C,7,20,38,35,25,0.334,29.2,70,1003,1.8,303.7
2020/5/5 1:00,监测点C,8,21,23,35,22,0.341,28.8,72,1002.6,1.8,300
2020/5/5 2:00,监测点C,8,23,25,30,17,0.339,28.4,73,1002.1,1.8,310.9
2020/5/5 3:00,监测点C,8,22,25,30,18,0.338,28.1,75,1001.7,2,304
2020/5/5 4:00,监测点C,8,19,30,29,24,0.346,27.8,77,1001.4,2.3,308.7
2020/5/5 5:00,监测点C,8,15,26,26,30,0.337,27.7,77,1001.5,1.7,320.6
2020/5/5 6:00,监测点C,7,13,33,28,36,0.344,27.7,76,1001.9,1.2,321.5
2020/5/5 7:00,监测点C,8,15,47,29,36,0.391,27.7,77,1002.5,1.3,346.1
2020/5/5 8:00,监测点C,11,21,49,33,35,0.452,28,77,1003.1,1,319.4
2020/5/5 9:00,监测点C,11,22,50,35,40,0.489,28.5,75,1003.6,1.4,334.6
2020/5/5 10:00,监测点C,11,21,54,41,52,0.484,29.1,73,1004,1.6,343.1
2020/5/5 11:00,监测点C,9,15,65,44,78,0.437,29.8,68,1003.9,2.2,331.2
2020/5/5 12:00,监测点C,8,14,66,46,100,0.434,30.8,65,1003.4,2,335.1
2020/5/5 13:00,监测点C,8,11,64,49,126,0.421,31.4,62,1002.6,2.4,349.4
2020/5/5 14:00,监测点C,7,10,58,41,135,0.399,32.4,57,1001.7,2.4,352.2
2020/5/5 15:00,监测点C,8,12,55,32,137,0.388,32.8,55,1000.8,2.4,357.8
2020/5/5 16:00,监测点C,8,14,45,25,128,0.398,33.5,53,1000.2,2.3,358
2020/5/5 17:00,监测点C,8,17,64,22,117,0.45,33.7,53,999.8,2,346.8
2020/5/5 18:00,监测点C,7,20,55,18,116,0.471,33.5,55,999.5,1.9,326.1
2020/5/5 19:00,监测点C,6,24,63,20,111,0.487,33,57,999.7,2.2,308.9
2020/5/5 20:00,监测点C,6,26,58,22,84,0.477,32.5,59,1000.1,2.2,317.4
2020/5/5 21:00,监测点C,6,26,50,27,62,0.473,31.9,60,1001,2.1,320.4
2020/5/5 22:00,监测点C,8,29,58,33,39,0.525,31.1,62,1001.9,2.1,327.3
2020/5/5 23:00,监测点C,8,27,58,30,25,0.501,30.2,65,1002.5,2.5,320
2020/5/6 0:00,监测点C,7,28,48,23,16,0.481,29.4,68,1002.5,2.1,317
2020/5/6 1:00,监测点C,8,29,42,22,12,0.489,29,70,1002.5,1.9,317.1
2020/5/6 2:00,监测点C,7,30,41,22,10,0.471,28.6,72,1002.3,1.6,312.3
2020/5/6 3:00,监测点C,8,25,83,23,17,0.408,28.2,74,1002.1,1.7,312.4
2020/5/6 4:00,监测点C,8,27,33,27,13,0.421,28,75,1001.9,1.5,301.8
2020/5/6 5:00,监测点C,8,25,30,25,15,0.422,27.8,75,1001.5,2.1,296.9
2020/5/6 6:00,监测点C,8,25,32,27,14,0.429,27.7,76,1001.6,1.7,301.3
2020/5/6 7:00,监测点C,8,29,44,32,9,0.484,27.6,76,1002.1,1.5,297.6
2020/5/6 8:00,监测点C,8,34,46,27,8,0.58,27.6,77,1002.9,1.5,283.3
2020/5/6 9:00,监测点C,7,24,53,26,23,0.5,28.1,74,1003.6,2.1,309.9
2020/5/6 10:00,监测点C,6,19,35,28,41,0.448,29.3,68,1003.9,2.4,304.8
2020/5/6 11:00,监测点C,6,22,52,31,47,0.441,29.7,67,1004,2.2,349.3
2020/5/6 12:00,监测点C,7,20,58,31,64,0.431,30.4,65,1003.8,2,3.7
2020/5/6 13:00,监测点C,6,16,52,28,100,0.411,31.2,60,1003.2,2.4,354.3
2020/5/6 14:00,监测点C,7,14,44,23,102,0.402,31.8,59,1002.4,2.3,330.8
2020/5/6 15:00,监测点C,6,15,41,18,97,0.408,31.9,60,1001.4,2.4,337
2020/5/6 16:00,监测点C,7,14,47,17,94,0.397,32.4,59,1000.5,2.9,334.9
2020/5/6 17:00,监测点C,6,15,46,20,89,0.412,32.4,59,999.9,2.5,341.7
2020/5/6 18:00,监测点C,7,21,50,26,83,0.457,32,62,999.8,2.4,316.3
2020/5/6 19:00,监测点C,8,26,47,28,60,0.527,31.8,62,1000.2,1.7,334
2020/5/6 20:00,监测点C,8,24,42,23,44,0.483,31.5,62,1000.3,1.3,340.4
2020/5/6 21:00,监测点C,8,35,42,24,28,0.604,31.1,64,1000.7,0.8,337.7
2020/5/6 22:00,监测点C,9,30,43,17,24,0.455,30.8,65,1001.2,2,324.4
2020/5/6 23:00,监测点C,9,30,50,16,15,0.404,30.2,68,1001.9,2.2,320.5
2020/5/7 0:00,监测点C,7,22,29,16,16,0.367,29.5,70,1002.1,2.4,320.9
2020/5/7 1:00,监测点C,6,17,27,21,20,0.342,29.2,71,1002.2,2.3,314.3
2020/5/7 2:00,监测点C,6,15,16,19,22,0.347,29,71,1002.1,2.2,293.6
2020/5/7 3:00,监测点C,6,14,17,14,23,0.346,28.8,72,1002,1.7,314.5
2020/5/7 4:00,监测点C,6,15,15,12,23,0.346,28.8,72,1002,1.8,292
2020/5/7 5:00,监测点C,7,16,18,16,21,0.355,28.8,72,1002.2,2.2,294.4
2020/5/7 6:00,监测点C,6,25,22,17,10,0.398,28.6,74,1002.4,1.3,259.2
2020/5/7 7:00,监测点C,6,30,30,17,4,0.488,28.3,77,1002.8,1.3,251.4
2020/5/7 8:00,监测点C,6,30,35,18,6,0.536,28.4,78,1003.3,1.2,256.9
2020/5/7 9:00,监测点C,6,28,38,19,11,0.517,29,75,1003.6,2,307.2
2020/5/7 10:00,监测点C,6,23,38,21,17,0.45,29.5,72,1003.9,2.3,311.4
2020/5/7 11:00,监测点C,6,22,36,22,27,0.442,29.9,70,1004,2.3,322.8
2020/5/7 12:00,监测点C,6,21,37,23,44,0.446,30.7,65,1003.7,2,325.5
2020/5/7 13:00,监测点C,7,20,43,22,68,0.414,30.8,64,1003.2,3.1,318.9
2020/5/7 14:00,监测点C,6,17,44,22,98,0.404,31.1,64,1002.4,2.7,321.7
2020/5/7 15:00,监测点C,6,20,41,19,104,0.444,31.6,62,1001.7,1.9,338.7
2020/5/7 16:00,监测点C,7,18,42,18,75,0.437,31.6,62,1001,1.7,7.2
2020/5/7 17:00,监测点C,7,22,43,20,75,0.427,32,62,1000.2,1.5,329.6
2020/5/7 18:00,监测点C,7,22,43,21,74,0.428,32,61,999.9,1.9,321
2020/5/7 19:00,监测点C,7,25,46,23,68,0.477,31.6,63,999.8,1.6,319.5
2020/5/7 20:00,监测点C,6,36,50,24,50,0.561,31.2,66,1000,1.3,281.5
2020/5/7 21:00,监测点C,6,37,63,22,38,0.539,30.7,68,1000.5,1.5,286.6
2020/5/7 22:00,监测点C,6,31,51,20,25,0.464,30.5,67,1000.9,2.1,312.4
2020/5/7 23:00,监测点C,6,28,42,21,17,0.439,29.8,69,1001.1,2,322.3
2020/5/8 0:00,监测点C,6,20,32,16,18,0.394,29.4,71,1001.1,2.2,319.2
2020/5/8 1:00,监测点C,6,19,14,14,19,0.373,29.1,72,1001,2.2,320.9
2020/5/8 2:00,监测点C,6,20,21,14,16,0.377,28.9,74,1001,2.2,319.2
2020/5/8 3:00,监测点C,6,18,15,13,17,0.366,28.7,75,1000.8,2,319.7
2020/5/8 4:00,监测点C,6,19,24,13,16,0.366,28.6,76,1000.5,1.9,304.4
2020/5/8 5:00,监测点C,6,19,15,13,16,0.384,28.6,76,1000.6,1.8,294.2
2020/5/8 6:00,监测点C,7,18,23,13,16,0.386,28.6,76,1001,2.3,292.8
2020/5/8 7:00,监测点C,7,20,8,12,14,0.408,28.6,77,1002,1.6,304.5
2020/5/8 8:00,监测点C,7,25,31,11,9,0.486,28.6,77,1002.8,1.4,311.9
2020/5/8 9:00,监测点C,8,28,34,13,8,0.587,28.9,76,1003.2,1.2,277.1
2020/5/8 10:00,监测点C,7,26,41,14,14,0.509,29.1,76,1003.7,2,308.4
2020/5/8 11:00,监测点C,6,25,31,14,21,0.478,29.5,74,1003.6,2.3,315.5
2020/5/8 12:00,监测点C,7,25,36,15,32,0.471,29.9,72,1003.5,1.8,322.7
2020/5/8 13:00,监测点C,6,17,40,15,49,0.429,30.3,69,1003.2,2.1,339.5
2020/5/8 14:00,监测点C,7,18,25,18,69,0.444,30.9,68,1002.4,1.9,3.3
2020/5/8 15:00,监测点C,7,22,45,20,69,0.466,31.2,67,1001.7,1.6,17.1
2020/5/8 16:00,监测点C,7,22,40,23,76,0.45,31.7,65,1001,1.3,329.8
2020/5/8 17:00,监测点C,7,24,50,24,79,0.478,32,65,1000.5,1,353
2020/5/8 18:00,监测点C,7,23,43,24,72,0.456,32,64,1000,1.9,315.6
2020/5/8 19:00,监测点C,7,27,48,24,62,0.515,31.7,66,1000.2,1.7,315.4
2020/5/8 20:00,监测点C,7,29,40,18,44,0.494,31.5,65,1000.8,1.7,314
2020/5/8 21:00,监测点C,7,25,30,13,30,0.421,31.2,64,1001.4,2.3,320.5
2020/5/8 22:00,监测点C,7,23,26,11,19,0.401,30.6,66,1002,2,321.5
2020/5/8 23:00,监测点C,7,29,20,7,9,0.427,30.1,68,1002.7,1.3,320.3
2020/5/9 0:00,监测点C,7,29,31,5,7,0.444,29.7,71,1003,1.7,310.4
2020/5/9 1:00,监测点C,6,26,22,7,7,0.414,29.3,73,1002.8,1.5,320.4
2020/5/9 2:00,监测点C,6,26,32,11,6,0.418,29.1,75,1003.1,1.4,333.2
2020/5/9 3:00,监测点C,8,33,27,13,3,0.425,28.8,78,1002.9,1.6,331.1
2020/5/9 4:00,监测点C,9,21,33,12,12,0.38,28.5,77,1002.4,1.6,315
2020/5/9 5:00,监测点C,8,21,17,11,12,0.377,28.4,77,1002.2,1.2,320.8
2020/5/9 6:00,监测点C,8,24,22,11,8,0.395,28.4,77,1002.7,1,354.2
2020/5/9 7:00,监测点C,10,26,35,11,6,0.447,28.3,78,1003.2,1.1,349.2
2020/5/9 8:00,监测点C,14,25,34,12,12,0.492,28.6,77,1003.4,1.3,305.7
2020/5/9 9:00,监测点C,13,21,32,13,21,0.481,29.4,74,1003.4,1.8,314.1
2020/5/9 10:00,监测点C,12,22,46,18,28,0.479,29.8,72,1003.7,1.7,344.2
2020/5/9 11:00,监测点C,10,19,42,22,51,0.445,30.6,68,1004,1.7,317.5
2020/5/9 12:00,监测点C,10,20,51,28,80,0.479,31.5,65,1003.8,1.8,338.5
2020/5/9 13:00,监测点C,9,19,58,31,107,0.481,32.4,62,1003.3,1.7,347.5
2020/5/9 14:00,监测点C,8,14,60,31,116,0.434,32.4,62,1002.7,2.4,322.8
2020/5/9 15:00,监测点C,7,16,49,30,119,0.443,32.7,61,1001.9,2.2,315.4
2020/5/9 16:00,监测点C,7,15,48,28,129,0.444,32.8,62,1001.3,2.1,324.8
2020/5/9 17:00,监测点C,7,18,67,26,128,0.46,32.6,62,1000.7,2.4,322.6
2020/5/9 18:00,监测点C,6,22,56,27,120,0.484,32.4,64,1000.5,2.2,317.5
2020/5/9 19:00,监测点C,6,26,61,28,108,0.526,32.1,65,1000.8,2.2,315.5
2020/5/9 20:00,监测点C,6,28,54,30,88,0.528,31.7,67,1001.2,1.9,316.9
2020/5/9 21:00,监测点C,6,26,53,27,57,0.519,31.2,69,1001.9,2.1,317.6
2020/5/9 22:00,监测点C,6,25,51,25,40,0.447,30.8,70,1002.5,2.2,318.4
2020/5/9 23:00,监测点C,6,27,51,25,28,0.504,30.5,72,1003.3,2.6,316.4
2020/5/10 0:00,监测点C,6,26,37,24,22,0.538,30,74,1003.8,2.5,317.2
2020/5/10 1:00,监测点C,6,25,36,23,21,0.554,29.7,75,1003.7,1.8,318.5
2020/5/10 2:00,监测点C,7,25,34,22,19,0.481,29.4,77,1003.4,2.2,314.8
2020/5/10 3:00,监测点C,7,23,30,21,20,0.462,29.2,78,1002.9,1.9,319.6
2020/5/10 4:00,监测点C,7,24,26,19,19,0.483,29.1,78,1002.7,1.4,321.2
2020/5/10 5:00,监测点C,7,25,27,18,16,0.518,29,79,1003,1.2,327
2020/5/10 6:00,监测点C,7,23,32,16,19,0.464,28.8,80,1003.2,1.8,315.9
2020/5/10 7:00,监测点C,7,23,18,17,20,0.492,28.8,80,1003.7,1.1,321.4
2020/5/10 8:00,监测点C,8,23,35,17,23,0.51,28.9,79,1004.4,1.1,297.7
2020/5/10 9:00,监测点C,10,23,33,18,27,0.522,29.3,77,1005,1.8,303.6
2020/5/10 10:00,监测点C,9,24,45,21,29,0.517,29.4,77,1005.7,1.9,274.5
2020/5/10 11:00,监测点C,6,13,35,15,68,0.526,25.9,82,1006.1,2.4,168.7
2020/5/10 12:00,监测点C,5,14,4,11,69,0.517,25.8,82,1005.8,1.9,260.5
2020/5/10 13:00,监测点C,5,20,14,7,58,0.594,25.4,86,1005.9,1.1,172.7
2020/5/10 14:00,监测点C,5,23,13,5,47,0.58,24.9,88,1005,1.8,242.9
2020/5/10 15:00,监测点C,5,17,6,5,48,0.61,25.1,86,1003.9,1.6,187.1
2020/5/10 16:00,监测点C,5,18,10,6,45,0.546,25.9,83,1003.2,1.4,233.8
2020/5/10 17:00,监测点C,5,18,20,7,47,0.524,25.7,82,1003.3,1.6,268.7
2020/5/10 18:00,监测点C,5,22,21,8,40,0.621,26,82,1002.9,1.3,203.5
2020/5/10 19:00,监测点C,5,25,21,6,32,0.641,25.6,85,1003.6,1.5,263.2
2020/5/10 20:00,监测点C,5,24,22,7,30,0.603,25.5,85,1004.6,1.6,183.3
2020/5/10 21:00,监测点C,5,26,18,9,26,0.581,25.4,86,1005.3,1,287.5
2020/5/10 22:00,监测点C,6,35,23,10,14,0.668,25.5,86,1005.9,1.1,17.3
2020/5/10 23:00,监测点C,6,42,36,12,6,0.686,25.4,87,1005.8,0.7,132.1
2020/5/11 0:00,监测点C,6,26,28,12,22,0.616,25.8,83,1005,1.4,198.1
2020/5/11 1:00,监测点C,5,24,22,11,19,0.556,25.3,86,1004.8,1.1,279.3
2020/5/11 2:00,监测点C,6,40,21,12,2,0.575,25,88,1005,0.8,316.9
2020/5/11 3:00,监测点C,6,38,32,13,3,0.566,24.9,87,1004.8,0.5,215.7
2020/5/11 4:00,监测点C,6,30,23,15,8,0.542,24.8,86,1004.6,1.1,157.7
2020/5/11 5:00,监测点C,5,26,22,14,8,0.554,24.8,87,1005,0.7,342.8
2020/5/11 6:00,监测点C,6,36,42,11,1,0.579,24.8,88,1005.6,0.7,327.3
2020/5/11 7:00,监测点C,6,32,62,10,6,0.636,25.1,86,1006.1,1,225.6
2020/5/11 8:00,监测点C,8,32,37,16,7,0.745,25.7,84,1006.9,1,306.8
2020/5/11 9:00,监测点C,8,34,48,22,8,0.801,26.1,83,1007.4,0.8,338.8
2020/5/11 10:00,监测点C,8,34,49,28,21,0.88,27.6,76,1007.3,1,312.5
2020/5/11 11:00,监测点C,8,31,66,30,46,0.814,28.3,72,1006.9,1.4,302.9
2020/5/11 12:00,监测点C,7,23,58,32,74,0.715,29.8,68,1006.4,1.2,258.7
2020/5/11 13:00,监测点C,6,18,50,30,109,0.654,30.2,66,1005.5,1.7,322.8
2020/5/11 14:00,监测点C,6,26,51,30,109,0.665,30.1,68,1004.6,1.5,342.4
2020/5/11 15:00,监测点C,6,12,28,18,100,0.481,31.1,60,1003.6,1.4,11.5
2020/5/11 16:00,监测点C,5,17,38,20,100,0.499,31.3,61,1002.4,1.2,337
2020/5/11 17:00,监测点C,6,16,24,21,115,1.518,31.2,63,1002,1.4,352.7
2020/5/11 18:00,监测点C,6,20,43,21,154,0.672,30.2,67,1002,1.7,77.5
2020/5/11 19:00,监测点C,5,14,67,2,95,0.557,26.3,73,1003.2,2,137.4
2020/5/11 20:00,监测点C,5,15,38,0,85,0.635,25.2,79,1003.7,1.4,184.2
2020/5/11 21:00,监测点C,5,23,7,0,68,0.648,25,81,1005.8,1.4,15.3
2020/5/11 22:00,监测点C,5,28,13,0,53,0.677,25,82,1006.4,0.9,11.5
2020/5/11 23:00,监测点C,5,19,9,0,65,0.666,25,78,1006.8,1.2,137.6
2020/5/12 0:00,监测点C,5,13,16,0,77,0.7,25,74,1006.5,2.1,157.1
2020/5/12 1:00,监测点C,5,12,8,0,78,0.675,25.1,73,1006.4,1.4,160.4
2020/5/12 2:00,监测点C,5,10,7,0,82,0.669,25.2,72,1005.7,1,150.1
2020/5/12 3:00,监测点C,5,8,15,0,82,0.674,25.2,72,1005.6,1.7,158.1
2020/5/12 4:00,监测点C,5,8,15,0,80,0.684,25,72,1005.6,1.9,148.9
2020/5/12 5:00,监测点C,5,8,16,1,78,0.717,24.9,72,1005.4,2.3,151.5
2020/5/12 6:00,监测点C,5,9,23,3,77,0.721,24.9,71,1005.8,2.2,146.2
2020/5/12 7:00,监测点C,5,14,34,4,72,0.781,25,71,1006.4,1.4,150.1
2020/5/12 8:00,监测点C,5,21,31,6,63,0.83,25.1,70,1007,1,160.6
2020/5/12 9:00,监测点C,5,17,37,6,67,0.837,25.4,69,1007.6,1.2,159.7
2020/5/12 10:00,监测点C,5,15,45,8,80,0.765,26.4,64,1008.1,2.4,158.5
2020/5/12 11:00,监测点C,6,14,41,11,89,0.714,27.2,61,1008,2.2,144.9
2020/5/12 12:00,监测点C,6,11,42,17,98,0.748,28.3,58,1007.6,2.1,172.9
2020/5/12 13:00,监测点C,5,12,54,17,96,0.712,28.8,58,1007.3,1.6,138.5
2020/5/12 14:00,监测点C,5,13,48,19,103,0.737,29,58,1006.5,1.9,147
2020/5/12 15:00,监测点C,5,11,39,20,108,0.765,29.5,57,1005.8,1.8,129.1
2020/5/12 16:00,监测点C,6,11,61,27,106,0.76,29.2,59,1005.3,2.4,159.4
2020/5/12 17:00,监测点C,5,13,48,34,106,0.772,29.2,60,1005,1.6,146.4
2020/5/12 18:00,监测点C,6,13,56,35,109,0.758,29.2,59,1005.1,1.3,134.6
2020/5/12 19:00,监测点C,6,18,47,42,100,0.823,28.8,60,1005.4,1.1,151
2020/5/12 20:00,监测点C,6,17,56,44,95,0.856,28.3,60,1005.8,1.5,154.4
2020/5/12 21:00,监测点C,5,24,61,40,78,0.904,27.7,62,1006.1,1.2,155.5
2020/5/12 22:00,监测点C,5,15,52,33,91,0.788,27.1,62,1006.6,1.6,151.3
2020/5/12 23:00,监测点C,6,20,52,33,76,0.832,26.9,64,1006.8,1,165
2020/5/13 0:00,监测点C,6,22,57,36,66,0.807,26.2,66,1006.5,0.9,168.1
2020/5/13 1:00,监测点C,6,25,62,36,62,0.807,26,66,1006.2,0.4,203.2
2020/5/13 2:00,监测点C,6,30,56,34,50,0.818,25.8,68,1005.9,0.7,193.8
2020/5/13 3:00,监测点C,6,25,58,32,50,0.779,25.2,70,1005.7,0.6,151.7
2020/5/13 4:00,监测点C,6,35,58,37,34,0.812,25.4,71,1005.8,0.5,235.6
2020/5/13 5:00,监测点C,6,30,57,37,38,0.772,25.3,71,1005.9,0.8,208.2
2020/5/13 6:00,监测点C,6,32,55,49,36,0.799,25.2,71,1006.5,0.7,154.3
2020/5/13 7:00,监测点C,8,31,60,56,46,0.83,25.3,72,1007,0.6,205.6
2020/5/13 8:00,监测点C,8,38,66,53,37,0.915,26.1,70,1007.4,0.7,188.9
2020/5/13 9:00,监测点C,8,36,72,49,48,1.003,26.9,67,1007.9,0.9,296.4
2020/5/13 10:00,监测点C,8,30,72,57,67,0.884,27.9,65,1008,1.3,273.8
2020/5/13 11:00,监测点C,9,24,82,58,94,0.83,29,62,1007.8,1.1,287.7
2020/5/13 12:00,监测点C,10,18,66,61,130,0.799,30.3,57,1007.2,0.9,250.6
2020/5/13 13:00,监测点C,10,19,66,71,172,0.796,30.9,57,1006.3,1.2,337.6
2020/5/13 14:00,监测点C,9,18,86,77,212,0.781,31.2,58,1005.3,1.6,348.6
2020/5/13 15:00,监测点C,10,24,88,98,256,0.818,31,60,1004.5,2.3,9.3
2020/5/13 16:00,监测点C,10,26,108,110,283,0.845,31.7,58,1003.6,1.6,9
2020/5/13 17:00,监测点C,9,30,126,119,297,0.88,31.8,59,1003.6,1.5,348.6
2020/5/13 18:00,监测点C,6,28,116,56,128,0.764,28.4,76,1004,3.3,228.4
2020/5/13 19:00,监测点C,6,30,39,42,93,0.777,26.8,84,1004.4,2.5,208.4
2020/5/13 20:00,监测点C,5,29,22,44,76,0.763,26.5,86,1004.9,1.7,203.8
2020/5/13 21:00,监测点C,5,29,26,45,61,0.778,26.7,85,1005.8,1.3,195.6
2020/5/13 22:00,监测点C,5,36,34,45,47,0.761,26.8,84,1006.5,1.3,257
2020/5/13 23:00,监测点C,5,38,38,47,40,0.756,26.9,80,1006.9,2.4,272.4
2020/5/14 0:00,监测点C,6,32,44,43,49,0.701,26.3,77,1006.9,2.1,252.5
2020/5/14 1:00,监测点C,6,32,36,45,53,0.69,26.5,71,1006.7,1.9,248
2020/5/14 2:00,监测点C,6,29,48,40,57,0.699,26.3,72,1006.4,1.3,239.1
2020/5/14 3:00,监测点C,6,22,52,34,67,0.664,25.8,72,1006.1,1.7,212.6
2020/5/14 4:00,监测点C,6,23,54,33,58,0.659,25.2,75,1006,1.4,205.7
2020/5/14 5:00,监测点C,6,25,52,29,56,0.662,25,76,1005.9,1.5,216.3
2020/5/14 6:00,监测点C,6,23,53,28,64,0.668,24.4,78,1006.3,1.1,234.2
2020/5/14 7:00,监测点C,5,23,44,26,69,0.664,23.9,79,1006.6,1.5,195
2020/5/14 8:00,监测点C,6,30,60,22,65,0.742,24,77,1007.1,1.1,216
2020/5/14 9:00,监测点C,5,28,48,17,68,0.734,23.7,80,1007.5,1.2,198.2
2020/5/14 10:00,监测点C,6,33,43,16,65,0.735,24.5,76,1007.8,0.9,181.4
2020/5/14 11:00,监测点C,7,32,48,18,66,0.711,25.1,75,1007.4,1,177.2
2020/5/14 12:00,监测点C,8,30,47,23,74,0.712,27,70,1006.9,0.9,279.8
2020/5/14 13:00,监测点C,8,30,70,35,102,0.702,28.5,67,1006,0.8,270.8
2020/5/14 14:00,监测点C,7,29,80,51,122,0.712,28.8,68,1004.8,1.2,136.5
2020/5/14 15:00,监测点C,6,28,77,58,150,0.713,29.7,67,1003.5,1.6,199.7
2020/5/14 16:00,监测点C,5,31,86,50,134,0.709,27.4,81,1003,1.3,264.4
2020/5/14 17:00,监测点C,5,29,35,27,117,0.71,27,84,1002.8,1.6,207.6
2020/5/14 18:00,监测点C,5,31,10,11,84,0.733,26.7,85,1002.3,1.4,194.4
2020/5/14 19:00,监测点C,5,31,28,10,68,0.678,26.1,87,1002.6,1.1,239.1
2020/5/14 20:00,监测点C,5,33,19,15,51,0.735,25.9,88,1002.2,1.5,190.6
2020/5/14 21:00,监测点C,5,31,26,15,43,0.675,26.1,87,1002.7,0.9,248.8
2020/5/14 22:00,监测点C,5,34,24,18,33,0.672,26.3,85,1003.4,0.8,329.7
2020/5/14 23:00,监测点C,5,37,25,22,23,0.678,26.3,86,1003.8,0.6,346.6
2020/5/15 0:00,监测点C,6,38,36,27,17,0.671,26.2,87,1003.7,1.1,355.5
2020/5/15 1:00,监测点C,5,39,38,27,13,0.677,26,88,1003.3,0.9,14.9
2020/5/15 2:00,监测点C,6,36,31,24,15,0.633,26.1,87,1002.7,0.7,333.5
2020/5/15 3:00,监测点C,5,37,42,25,12,0.623,26.2,87,1002.7,0.7,353.8
2020/5/15 4:00,监测点C,5,34,40,23,13,0.607,26.2,87,1002.4,0.7,309.5
2020/5/15 5:00,监测点C,5,36,40,23,11,0.592,26.2,87,1002.4,1.1,269.4
2020/5/15 6:00,监测点C,5,37,35,24,7,0.601,26,86,1002.6,1,238.6
2020/5/15 7:00,监测点C,5,38,49,27,7,0.662,26.1,86,1002.8,0.9,254.7
2020/5/15 8:00,监测点C,6,38,53,27,9,0.746,26.4,84,1003.2,0.6,255.8
2020/5/15 9:00,监测点C,6,38,50,29,12,0.746,26.9,83,1003.5,0.8,346.5
